Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
281.0,0.0,1569.0,0.0,0.0,17.0,0.0,507.0,2319.0,5816.0,194.0,20.0
281.0,0.0,1652.0,0.0,0.0,17.0,0.0,496.0,2382.0,5814.0,194.0,23.0
279.0,0.0,1695.0,0.0,0.0,15.0,0.0,532.0,2269.0,5811.0,192.0,18.0
268.0,0.0,1578.0,0.0,0.0,15.0,0.0,507.0,1854.0,5821.0,192.0,35.0
215.0,0.0,1572.0,0.0,0.0,15.0,0.0,455.0,1587.0,5825.0,192.0,72.0
243.0,0.0,1751.0,0.0,0.0,15.0,0.0,470.0,1048.0,5828.0,205.0,147.0
277.0,0.0,1698.0,0.0,0.0,49.0,0.0,601.0,593.0,5823.0,206.0,208.0
277.0,0.0,1655.0,0.0,0.0,16.0,0.0,510.0,265.0,5817.0,212.0,241.0
281.0,0.0,1726.0,0.0,0.0,16.0,0.0,522.0,48.0,5815.0,212.0,281.0
280.0,0.0,1918.0,0.0,0.0,77.0,0.0,524.0,0.0,5814.0,211.0,272.0
285.0,0.0,1864.0,0.0,0.0,87.0,0.0,625.0,0.0,5813.0,211.0,291.0
289.0,0.0,1573.0,0.0,0.0,17.0,0.0,547.0,0.0,5812.0,210.0,312.0
290.0,0.0,1360.0,0.0,0.0,17.0,0.0,493.0,0.0,5817.0,212.0,444.0
271.0,0.0,1319.0,0.0,0.0,18.0,0.0,374.0,0.0,5821.0,212.0,453.0
265.0,0.0,1287.0,0.0,0.0,18.0,0.0,348.0,0.0,5822.0,212.0,417.0
269.0,0.0,1269.0,0.0,0.0,18.0,0.0,352.0,0.0,5824.0,213.0,469.0
262.0,0.0,1245.0,0.0,0.0,18.0,0.0,347.0,11.0,5838.0,208.0,548.0
252.0,0.0,1188.0,0.0,0.0,20.0,0.0,358.0,157.0,5836.0,210.0,643.0
212.0,0.0,1298.0,0.0,0.0,20.0,0.0,454.0,484.0,5837.0,210.0,578.0
247.0,0.0,1585.0,0.0,0.0,67.0,0.0,637.0,768.0,5826.0,210.0,468.0
277.0,0.0,1657.0,0.0,0.0,86.0,0.0,695.0,1149.0,5812.0,210.0,328.0
282.0,0.0,1653.0,0.0,0.0,87.0,0.0,702.0,1457.0,5799.0,208.0,319.0
274.0,0.0,1581.0,0.0,0.0,87.0,0.0,695.0,1730.0,5787.0,196.0,345.0
276.0,0.0,1449.0,0.0,0.0,23.0,0.0,675.0,2032.0,5778.0,192.0,443.0
278.0,0.0,1396.0,0.0,0.0,19.0,0.0,615.0,2168.0,5769.0,192.0,459.0
277.0,0.0,1569.0,0.0,0.0,52.0,0.0,620.0,1756.0,5760.0,190.0,570.0
277.0,0.0,1556.0,0.0,0.0,51.0,0.0,618.0,1209.0,5748.0,214.0,877.0
278.0,0.0,1232.0,0.0,0.0,54.0,0.0,514.0,1034.0,5748.0,228.0,1228.0
279.0,0.0,1344.0,0.0,0.0,57.0,0.0,431.0,864.0,5763.0,228.0,981.0
278.0,0.0,1939.0,82.0,0.0,51.0,0.0,556.0,406.0,5771.0,227.0,222.0
278.0,0.0,1769.0,4.0,0.0,27.0,0.0,602.0,323.0,5786.0,227.0,259.0
278.0,0.0,1660.0,0.0,0.0,31.0,0.0,470.0,170.0,5790.0,227.0,307.0
279.0,0.0,1820.0,0.0,0.0,31.0,0.0,422.0,37.0,5790.0,227.0,156.0
279.0,0.0,2034.0,0.0,0.0,40.0,0.0,484.0,0.0,5784.0,229.0,61.0
279.0,0.0,1895.0,0.0,0.0,12.0,0.0,556.0,0.0,5784.0,224.0,372.0
280.0,0.0,1747.0,0.0,0.0,4.0,0.0,408.0,0.0,5787.0,225.0,339.0
278.0,0.0,1870.0,0.0,0.0,28.0,0.0,461.0,0.0,5791.0,226.0,231.0
280.0,0.0,1748.0,0.0,0.0,31.0,0.0,535.0,0.0,5794.0,224.0,182.0
280.0,0.0,1567.0,0.0,0.0,31.0,0.0,502.0,0.0,5793.0,228.0,151.0
285.0,0.0,1617.0,0.0,0.0,33.0,0.0,438.0,0.0,5794.0,230.0,67.0
283.0,0.0,1732.0,0.0,0.0,38.0,0.0,418.0,11.0,5805.0,229.0,49.0
280.0,0.0,1905.0,0.0,0.0,49.0,0.0,439.0,182.0,5807.0,223.0,28.0
279.0,0.0,1994.0,0.0,0.0,57.0,0.0,549.0,457.0,5803.0,222.0,25.0
275.0,0.0,2052.0,0.0,0.0,59.0,0.0,570.0,905.0,5792.0,222.0,26.0
278.0,0.0,2212.0,10.0,0.0,20.0,0.0,595.0,946.0,5780.0,220.0,32.0
278.0,0.0,2640.0,74.0,0.0,101.0,0.0,670.0,656.0,5776.0,221.0,52.0
278.0,0.0,2945.0,2.0,0.0,40.0,0.0,694.0,712.0,5777.0,222.0,38.0
283.0,0.0,3050.0,0.0,0.0,15.0,0.0,696.0,1096.0,5772.0,219.0,44.0
275.0,0.0,2614.0,0.0,0.0,20.0,0.0,692.0,1356.0,5768.0,210.0,81.0
266.0,0.0,2911.0,47.0,0.0,38.0,0.0,689.0,1274.0,5523.0,196.0,94.0
234.0,0.0,2838.0,5.0,0.0,26.0,0.0,673.0,1499.0,5337.0,207.0,96.0
269.0,0.0,2130.0,0.0,0.0,33.0,0.0,573.0,1771.0,5344.0,211.0,50.0
276.0,0.0,2225.0,0.0,0.0,33.0,0.0,568.0,1544.0,5351.0,210.0,26.0
279.0,0.0,2184.0,0.0,0.0,22.0,0.0,566.0,1235.0,5354.0,211.0,30.0
279.0,0.0,2394.0,0.0,0.0,12.0,0.0,594.0,756.0,5358.0,204.0,26.0
276.0,0.0,2711.0,28.0,0.0,89.0,0.0,628.0,349.0,5353.0,209.0,29.0
275.0,0.0,2721.0,0.0,0.0,73.0,0.0,638.0,72.0,5352.0,212.0,32.0
273.0,0.0,2418.0,0.0,0.0,76.0,0.0,586.0,1.0,5356.0,216.0,54.0
275.0,0.0,2392.0,0.0,0.0,87.0,0.0,549.0,0.0,5357.0,215.0,140.0
275.0,0.0,2170.0,0.0,0.0,100.0,0.0,434.0,0.0,5359.0,209.0,366.0
277.0,0.0,2166.0,0.0,0.0,106.0,0.0,440.0,0.0,5369.0,219.0,276.0
279.0,0.0,2129.0,0.0,0.0,104.0,0.0,513.0,0.0,5379.0,221.0,203.0
280.0,0.0,2098.0,0.0,0.0,103.0,0.0,475.0,0.0,5387.0,215.0,286.0
280.0,0.0,2110.0,0.0,0.0,97.0,0.0,360.0,0.0,5390.0,214.0,293.0
279.0,0.0,2252.0,0.0,0.0,96.0,0.0,389.0,3.0,5394.0,211.0,175.0
285.0,0.0,2603.0,0.0,0.0,97.0,0.0,439.0,58.0,5394.0,208.0,111.0
283.0,0.0,2788.0,0.0,0.0,99.0,0.0,615.0,255.0,5395.0,212.0,45.0
283.0,0.0,2775.0,0.0,0.0,100.0,0.0,599.0,691.0,5398.0,211.0,48.0
279.0,0.0,2766.0,0.0,0.0,100.0,0.0,545.0,1316.0,5394.0,202.0,38.0
281.0,0.0,2485.0,1.0,0.0,100.0,0.0,541.0,1856.0,5389.0,203.0,110.0
279.0,0.0,2301.0,0.0,0.0,99.0,0.0,487.0,2297.0,5384.0,204.0,231.0
277.0,0.0,2589.0,0.0,0.0,102.0,0.0,501.0,2304.0,5380.0,202.0,204.0
280.0,0.0,2716.0,0.0,0.0,104.0,0.0,628.0,2228.0,5380.0,207.0,307.0
279.0,0.0,2581.0,0.0,0.0,103.0,0.0,634.0,2158.0,5380.0,202.0,532.0
278.0,0.0,2234.0,0.0,0.0,102.0,0.0,536.0,2238.0,5377.0,206.0,654.0
279.0,0.0,2520.0,0.0,0.0,101.0,0.0,505.0,1876.0,5376.0,204.0,650.0
279.0,0.0,2755.0,0.0,0.0,104.0,0.0,609.0,1203.0,5383.0,197.0,808.0
278.0,0.0,3046.0,0.0,0.0,52.0,0.0,652.0,599.0,5392.0,205.0,853.0
280.0,0.0,3231.0,0.0,0.0,103.0,0.0,667.0,211.0,5396.0,208.0,961.0
280.0,0.0,3022.0,0.0,0.0,102.0,0.0,650.0,45.0,5402.0,211.0,803.0
277.0,0.0,3002.0,0.0,0.0,99.0,0.0,629.0,4.0,5407.0,213.0,882.0
275.0,0.0,2870.0,0.0,0.0,100.0,0.0,578.0,0.0,5416.0,220.0,1076.0
280.0,0.0,2591.0,0.0,0.0,100.0,0.0,529.0,0.0,5440.0,223.0,972.0
284.0,0.0,2294.0,0.0,0.0,101.0,0.0,467.0,0.0,5442.0,224.0,817.0
282.0,0.0,2115.0,0.0,0.0,102.0,0.0,440.0,0.0,5504.0,224.0,858.0
278.0,0.0,2157.0,0.0,0.0,106.0,0.0,384.0,0.0,5507.0,224.0,773.0
286.0,0.0,2185.0,0.0,0.0,109.0,0.0,427.0,0.0,5512.0,223.0,817.0
289.0,0.0,2207.0,0.0,0.0,110.0,0.0,415.0,0.0,5515.0,218.0,831.0
287.0,0.0,2289.0,0.0,0.0,106.0,0.0,461.0,1.0,5545.0,222.0,629.0
285.0,0.0,2358.0,0.0,0.0,106.0,0.0,547.0,26.0,5656.0,224.0,671.0
286.0,0.0,2496.0,0.0,0.0,42.0,0.0,615.0,117.0,5787.0,211.0,551.0
286.0,0.0,2820.0,0.0,0.0,74.0,0.0,722.0,284.0,5796.0,215.0,403.0
284.0,0.0,2604.0,0.0,0.0,43.0,0.0,688.0,444.0,5849.0,219.0,384.0
280.0,0.0,2300.0,0.0,0.0,43.0,0.0,674.0,612.0,5866.0,222.0,483.0
283.0,0.0,2276.0,0.0,0.0,40.0,0.0,663.0,779.0,5874.0,217.0,457.0
285.0,0.0,2313.0,0.0,0.0,39.0,0.0,663.0,945.0,5865.0,218.0,418.0
286.0,0.0,2170.0,0.0,0.0,41.0,0.0,653.0,1055.0,5860.0,216.0,571.0
281.0,0.0,2289.0,0.0,0.0,42.0,0.0,642.0,1036.0,5856.0,224.0,663.0
275.0,0.0,2376.0,0.0,0.0,40.0,0.0,673.0,923.0,5852.0,223.0,629.0
258.0,0.0,2383.0,0.0,0.0,44.0,0.0,704.0,692.0,5855.0,222.0,620.0
281.0,0.0,2357.0,0.0,0.0,42.0,0.0,696.0,527.0,5848.0,219.0,642.0
278.0,0.0,2317.0,0.0,0.0,41.0,0.0,652.0,396.0,5854.0,214.0,693.0
281.0,0.0,2420.0,0.0,0.0,40.0,0.0,596.0,221.0,5858.0,207.0,756.0
281.0,0.0,2451.0,0.0,0.0,40.0,0.0,582.0,83.0,5862.0,212.0,752.0
282.0,0.0,2524.0,0.0,0.0,43.0,0.0,616.0,8.0,5863.0,228.0,634.0
281.0,0.0,2497.0,0.0,0.0,43.0,0.0,609.0,0.0,5863.0,235.0,519.0
281.0,0.0,2296.0,0.0,0.0,44.0,0.0,554.0,0.0,5860.0,229.0,468.0
277.0,0.0,1914.0,0.0,0.0,44.0,0.0,442.0,0.0,5861.0,232.0,493.0
286.0,0.0,1926.0,0.0,0.0,43.0,0.0,390.0,0.0,5860.0,236.0,626.0
279.0,0.0,2005.0,0.0,0.0,43.0,0.0,421.0,0.0,5859.0,237.0,630.0
281.0,0.0,1825.0,0.0,0.0,42.0,0.0,527.0,0.0,5860.0,235.0,666.0
282.0,0.0,1716.0,0.0,0.0,41.0,0.0,470.0,0.0,5862.0,236.0,648.0
282.0,0.0,1893.0,0.0,0.0,42.0,0.0,483.0,1.0,5863.0,234.0,584.0
284.0,0.0,2053.0,0.0,0.0,43.0,0.0,588.0,45.0,5865.0,236.0,544.0
281.0,0.0,1967.0,0.0,0.0,44.0,0.0,683.0,173.0,5871.0,235.0,461.0
283.0,0.0,1971.0,5.0,0.0,42.0,0.0,686.0,343.0,5876.0,234.0,379.0
281.0,0.0,1983.0,0.0,0.0,42.0,0.0,718.0,504.0,5876.0,234.0,466.0
279.0,0.0,2139.0,7.0,0.0,41.0,0.0,727.0,756.0,5859.0,225.0,478.0
281.0,0.0,2196.0,0.0,0.0,37.0,0.0,737.0,996.0,5852.0,229.0,443.0
282.0,0.0,2177.0,0.0,0.0,35.0,0.0,728.0,1235.0,5850.0,236.0,443.0
279.0,0.0,2041.0,0.0,0.0,34.0,0.0,681.0,1525.0,5845.0,230.0,457.0
277.0,0.0,2023.0,0.0,0.0,38.0,0.0,639.0,1544.0,5862.0,227.0,479.0
279.0,0.0,2094.0,0.0,0.0,42.0,0.0,695.0,1581.0,5868.0,225.0,461.0
284.0,0.0,1976.0,0.0,0.0,43.0,0.0,702.0,1628.0,5867.0,229.0,438.0
280.0,0.0,2062.0,0.0,0.0,42.0,0.0,646.0,1436.0,5862.0,222.0,376.0
283.0,0.0,2201.0,0.0,0.0,40.0,0.0,658.0,1116.0,5860.0,227.0,346.0
282.0,0.0,2271.0,0.0,0.0,40.0,0.0,667.0,674.0,5865.0,228.0,276.0
280.0,0.0,2335.0,0.0,0.0,41.0,0.0,623.0,316.0,5869.0,227.0,225.0
279.0,0.0,2379.0,0.0,0.0,41.0,0.0,612.0,68.0,5872.0,225.0,200.0
279.0,0.0,2443.0,0.0,0.0,40.0,0.0,606.0,0.0,5870.0,221.0,183.0
282.0,0.0,2190.0,0.0,0.0,39.0,0.0,592.0,0.0,5869.0,229.0,208.0
279.0,0.0,1942.0,0.0,0.0,39.0,0.0,538.0,0.0,5868.0,234.0,209.0
282.0,0.0,1864.0,0.0,0.0,39.0,0.0,521.0,0.0,5869.0,227.0,219.0
281.0,0.0,1788.0,0.0,0.0,38.0,0.0,521.0,0.0,5871.0,231.0,190.0
278.0,0.0,1820.0,0.0,0.0,39.0,0.0,520.0,0.0,5874.0,234.0,185.0
285.0,0.0,1787.0,0.0,0.0,39.0,0.0,513.0,0.0,5875.0,235.0,199.0
282.0,0.0,1781.0,0.0,0.0,39.0,0.0,470.0,5.0,5874.0,235.0,289.0
280.0,0.0,1830.0,0.0,0.0,39.0,0.0,561.0,125.0,5873.0,235.0,271.0
276.0,0.0,1806.0,0.0,0.0,39.0,0.0,649.0,410.0,5870.0,229.0,244.0
275.0,0.0,1785.0,0.0,0.0,37.0,0.0,632.0,957.0,5874.0,219.0,136.0
267.0,0.0,1672.0,0.0,0.0,38.0,0.0,629.0,1720.0,5876.0,217.0,97.0
269.0,0.0,1638.0,0.0,0.0,39.0,0.0,624.0,2307.0,5877.0,217.0,124.0
270.0,0.0,1742.0,0.0,0.0,37.0,0.0,633.0,2549.0,5868.0,220.0,139.0
271.0,0.0,1837.0,0.0,0.0,38.0,0.0,655.0,2700.0,5868.0,220.0,104.0
277.0,0.0,1617.0,0.0,0.0,40.0,0.0,663.0,2929.0,5862.0,212.0,77.0
278.0,0.0,1681.0,0.0,0.0,39.0,0.0,596.0,2966.0,5858.0,216.0,55.0
277.0,0.0,1869.0,0.0,0.0,39.0,0.0,655.0,2759.0,5856.0,218.0,52.0
275.0,0.0,1930.0,0.0,0.0,39.0,0.0,702.0,2386.0,5854.0,215.0,68.0
269.0,0.0,1784.0,0.0,0.0,39.0,0.0,662.0,1915.0,5851.0,218.0,57.0
268.0,0.0,1774.0,0.0,0.0,38.0,0.0,605.0,1345.0,5849.0,214.0,36.0
269.0,0.0,1764.0,0.0,0.0,34.0,0.0,645.0,777.0,5846.0,214.0,33.0
271.0,0.0,1727.0,0.0,0.0,34.0,0.0,620.0,323.0,5851.0,218.0,39.0
273.0,0.0,1755.0,0.0,0.0,34.0,0.0,599.0,61.0,5855.0,223.0,41.0
273.0,0.0,1754.0,0.0,0.0,34.0,0.0,554.0,0.0,5854.0,228.0,97.0
274.0,0.0,1794.0,0.0,0.0,33.0,0.0,535.0,0.0,5856.0,226.0,158.0
273.0,0.0,1840.0,0.0,0.0,33.0,0.0,519.0,0.0,5815.0,228.0,225.0
273.0,0.0,1798.0,0.0,0.0,33.0,0.0,501.0,0.0,5855.0,227.0,339.0
273.0,0.0,1609.0,0.0,0.0,33.0,0.0,440.0,0.0,5856.0,225.0,506.0
274.0,0.0,1424.0,0.0,0.0,32.0,0.0,415.0,0.0,5855.0,228.0,604.0
275.0,0.0,1458.0,0.0,0.0,30.0,0.0,401.0,0.0,5853.0,227.0,607.0
274.0,0.0,1444.0,0.0,0.0,30.0,0.0,486.0,5.0,5843.0,226.0,576.0
271.0,0.0,1459.0,0.0,0.0,31.0,0.0,567.0,144.0,5845.0,226.0,541.0
271.0,0.0,1452.0,0.0,0.0,32.0,0.0,649.0,438.0,5842.0,230.0,561.0
270.0,0.0,1443.0,0.0,0.0,34.0,0.0,645.0,781.0,5831.0,230.0,591.0
267.0,0.0,1472.0,0.0,0.0,35.0,0.0,667.0,1041.0,5826.0,223.0,488.0
269.0,0.0,1377.0,0.0,0.0,32.0,0.0,681.0,1325.0,5823.0,222.0,436.0
272.0,0.0,1364.0,0.0,0.0,30.0,0.0,671.0,1620.0,5819.0,223.0,468.0
273.0,0.0,1498.0,0.0,0.0,29.0,0.0,654.0,1661.0,5816.0,222.0,205.0
271.0,0.0,1367.0,0.0,0.0,29.0,0.0,655.0,1510.0,5815.0,211.0,362.0
270.0,0.0,1345.0,0.0,0.0,27.0,0.0,597.0,1447.0,5807.0,219.0,410.0
270.0,0.0,1354.0,0.0,0.0,26.0,0.0,597.0,1155.0,5789.0,217.0,537.0
269.0,0.0,1269.0,0.0,0.0,28.0,0.0,569.0,789.0,5798.0,220.0,661.0
270.0,0.0,1287.0,0.0,0.0,26.0,0.0,575.0,641.0,5800.0,233.0,507.0
271.0,0.0,1376.0,0.0,0.0,26.0,0.0,603.0,439.0,5809.0,239.0,339.0
273.0,0.0,1439.0,0.0,0.0,26.0,0.0,619.0,320.0,5810.0,246.0,185.0
271.0,0.0,1411.0,0.0,0.0,27.0,0.0,594.0,127.0,5811.0,259.0,312.0
283.0,0.0,1381.0,0.0,0.0,30.0,0.0,537.0,26.0,5819.0,270.0,341.0
284.0,0.0,1473.0,0.0,0.0,31.0,0.0,514.0,0.0,5823.0,270.0,313.0
283.0,0.0,1357.0,0.0,0.0,35.0,0.0,502.0,0.0,5823.0,271.0,317.0
283.0,0.0,1417.0,0.0,0.0,34.0,0.0,360.0,0.0,5822.0,270.0,463.0
284.0,0.0,1344.0,0.0,0.0,35.0,0.0,349.0,0.0,5823.0,268.0,521.0
283.0,0.0,1499.0,0.0,0.0,33.0,0.0,375.0,0.0,5826.0,265.0,347.0
282.0,0.0,1310.0,0.0,0.0,29.0,0.0,368.0,0.0,5826.0,258.0,343.0
284.0,0.0,1441.0,0.0,0.0,22.0,0.0,378.0,0.0,5826.0,260.0,204.0
286.0,0.0,1256.0,0.0,0.0,20.0,0.0,447.0,4.0,5826.0,260.0,309.0
283.0,0.0,1260.0,0.0,0.0,22.0,0.0,407.0,151.0,5813.0,264.0,207.0
276.0,0.0,1159.0,0.0,0.0,23.0,0.0,484.0,466.0,5815.0,259.0,119.0
219.0,0.0,1174.0,0.0,0.0,25.0,0.0,452.0,928.0,5803.0,264.0,29.0
209.0,0.0,1309.0,0.0,0.0,28.0,0.0,439.0,1259.0,5798.0,262.0,74.0
210.0,0.0,1471.0,0.0,0.0,31.0,0.0,467.0,1167.0,5800.0,255.0,91.0
208.0,0.0,1413.0,0.0,0.0,35.0,0.0,543.0,1176.0,5803.0,258.0,373.0
205.0,0.0,1361.0,0.0,0.0,39.0,0.0,490.0,915.0,5803.0,267.0,545.0
220.0,0.0,1516.0,0.0,0.0,39.0,0.0,553.0,536.0,5824.0,265.0,123.0
273.0,0.0,1303.0,0.0,0.0,34.0,0.0,571.0,820.0,5835.0,256.0,195.0
266.0,0.0,1269.0,0.0,0.0,32.0,0.0,465.0,1466.0,5839.0,263.0,76.0
192.0,0.0,1186.0,0.0,0.0,36.0,0.0,407.0,1923.0,5844.0,262.0,25.0
158.0,0.0,1282.0,0.0,0.0,37.0,0.0,386.0,1780.0,5838.0,264.0,43.0
179.0,0.0,1357.0,0.0,0.0,36.0,0.0,387.0,1354.0,5846.0,268.0,73.0
267.0,0.0,1358.0,0.0,0.0,40.0,0.0,411.0,782.0,5851.0,265.0,110.0
283.0,0.0,1369.0,0.0,0.0,68.0,0.0,522.0,273.0,5849.0,266.0,211.0
287.0,0.0,1259.0,0.0,0.0,54.0,0.0,519.0,43.0,5846.0,265.0,688.0
285.0,0.0,1429.0,0.0,0.0,38.0,0.0,443.0,0.0,5849.0,264.0,1113.0
287.0,0.0,1376.0,0.0,0.0,27.0,0.0,500.0,0.0,5816.0,266.0,1484.0
282.0,0.0,1403.0,0.0,0.0,35.0,0.0,411.0,0.0,5810.0,269.0,1547.0
281.0,0.0,1406.0,0.0,0.0,45.0,0.0,414.0,0.0,5815.0,266.0,1662.0
284.0,0.0,1275.0,0.0,0.0,54.0,0.0,434.0,0.0,5827.0,264.0,1596.0
284.0,0.0,1206.0,0.0,0.0,58.0,0.0,389.0,0.0,5842.0,263.0,1719.0
286.0,0.0,1263.0,0.0,0.0,58.0,0.0,378.0,0.0,5837.0,267.0,1843.0
285.0,0.0,1417.0,0.0,0.0,57.0,0.0,392.0,0.0,5835.0,269.0,1618.0
282.0,0.0,1679.0,0.0,0.0,55.0,0.0,509.0,61.0,5833.0,271.0,1473.0
282.0,0.0,1661.0,0.0,0.0,64.0,0.0,549.0,279.0,5830.0,269.0,1209.0
280.0,0.0,1740.0,0.0,0.0,62.0,0.0,601.0,394.0,5837.0,267.0,1077.0
281.0,0.0,1751.0,0.0,0.0,61.0,0.0,679.0,528.0,5832.0,255.0,873.0
281.0,0.0,1783.0,0.0,0.0,61.0,0.0,694.0,764.0,5834.0,242.0,569.0
282.0,0.0,1525.0,0.0,0.0,33.0,0.0,653.0,1405.0,5842.0,241.0,335.0
282.0,0.0,1511.0,0.0,0.0,36.0,0.0,529.0,1713.0,5849.0,247.0,230.0
276.0,0.0,1583.0,0.0,0.0,39.0,0.0,555.0,1684.0,5850.0,244.0,277.0
273.0,0.0,1661.0,0.0,0.0,34.0,0.0,569.0,1668.0,5847.0,245.0,210.0
275.0,0.0,1709.0,0.0,0.0,29.0,0.0,598.0,1837.0,5850.0,248.0,169.0
277.0,0.0,1752.0,0.0,0.0,30.0,0.0,583.0,1776.0,5849.0,254.0,110.0
277.0,0.0,1646.0,0.0,0.0,35.0,0.0,533.0,1366.0,5846.0,254.0,105.0
282.0,0.0,1895.0,0.0,0.0,62.0,0.0,617.0,827.0,5843.0,262.0,91.0
291.0,0.0,1993.0,0.0,0.0,139.0,0.0,695.0,410.0,5844.0,263.0,77.0
293.0,0.0,1910.0,0.0,0.0,83.0,0.0,684.0,140.0,5843.0,260.0,136.0
291.0,0.0,1794.0,0.0,0.0,82.0,0.0,581.0,16.0,5838.0,252.0,329.0
282.0,0.0,1782.0,0.0,0.0,81.0,0.0,517.0,0.0,5840.0,249.0,570.0
276.0,0.0,1739.0,0.0,0.0,79.0,0.0,523.0,0.0,5849.0,247.0,871.0
271.0,0.0,1445.0,0.0,0.0,79.0,0.0,409.0,0.0,5851.0,239.0,1506.0
280.0,0.0,1505.0,0.0,0.0,46.0,0.0,430.0,0.0,5851.0,252.0,1856.0
271.0,0.0,1268.0,0.0,0.0,41.0,0.0,474.0,0.0,5849.0,248.0,2656.0
226.0,0.0,1405.0,0.0,0.0,42.0,0.0,374.0,0.0,5846.0,256.0,2733.0
225.0,0.0,1190.0,0.0,0.0,42.0,0.0,411.0,0.0,5846.0,250.0,3171.0
222.0,0.0,1134.0,0.0,0.0,42.0,0.0,368.0,0.0,5845.0,246.0,3505.0
189.0,0.0,1198.0,0.0,0.0,43.0,0.0,409.0,43.0,5839.0,246.0,3393.0
202.0,0.0,1438.0,0.0,0.0,43.0,0.0,556.0,230.0,5841.0,250.0,3248.0
271.0,0.0,1454.0,0.0,0.0,41.0,0.0,648.0,735.0,5844.0,247.0,3511.0
274.0,0.0,1226.0,0.0,0.0,38.0,0.0,608.0,1532.0,5850.0,245.0,3780.0
187.0,0.0,1098.0,0.0,0.0,35.0,0.0,529.0,1832.0,5846.0,237.0,3696.0
155.0,0.0,1195.0,0.0,0.0,35.0,0.0,521.0,1970.0,5853.0,248.0,3828.0
155.0,0.0,1228.0,0.0,0.0,36.0,0.0,517.0,1902.0,5854.0,244.0,3952.0
162.0,0.0,1350.0,0.0,0.0,37.0,0.0,585.0,1892.0,5855.0,236.0,3907.0
240.0,0.0,1499.0,0.0,0.0,48.0,0.0,636.0,1631.0,5856.0,244.0,3785.0
286.0,0.0,1428.0,0.0,0.0,50.0,0.0,675.0,1643.0,5848.0,247.0,3750.0
282.0,0.0,1244.0,0.0,0.0,52.0,0.0,594.0,1653.0,5850.0,252.0,3660.0
279.0,0.0,1353.0,0.0,0.0,53.0,0.0,583.0,1586.0,5847.0,251.0,3408.0
282.0,0.0,1447.0,0.0,0.0,56.0,0.0,591.0,1230.0,5843.0,249.0,3021.0
283.0,0.0,1406.0,0.0,0.0,56.0,0.0,620.0,736.0,5844.0,252.0,2861.0
284.0,0.0,1393.0,0.0,0.0,55.0,0.0,612.0,281.0,5849.0,254.0,2616.0
283.0,0.0,1413.0,0.0,0.0,50.0,0.0,587.0,36.0,5853.0,250.0,2429.0
287.0,0.0,1441.0,0.0,0.0,46.0,0.0,582.0,0.0,5853.0,254.0,2205.0
284.0,0.0,1627.0,0.0,0.0,43.0,0.0,604.0,0.0,5852.0,255.0,1980.0
282.0,0.0,1632.0,0.0,0.0,36.0,0.0,596.0,0.0,5858.0,258.0,1811.0
282.0,0.0,1617.0,0.0,0.0,34.0,0.0,551.0,0.0,5862.0,261.0,1562.0
282.0,0.0,1622.0,0.0,0.0,36.0,0.0,425.0,0.0,5862.0,267.0,1542.0
280.0,0.0,1700.0,0.0,0.0,37.0,0.0,467.0,0.0,5860.0,269.0,1458.0
277.0,0.0,1633.0,0.0,0.0,39.0,0.0,482.0,0.0,5861.0,265.0,1852.0
279.0,0.0,1526.0,0.0,0.0,39.0,0.0,424.0,3.0,5863.0,263.0,2052.0
279.0,0.0,1858.0,0.0,0.0,39.0,0.0,509.0,130.0,5862.0,267.0,1561.0
281.0,0.0,2045.0,0.0,0.0,76.0,0.0,681.0,510.0,5861.0,262.0,1262.0
277.0,0.0,1798.0,0.0,0.0,42.0,0.0,682.0,1112.0,5861.0,261.0,1295.0
278.0,0.0,1849.0,0.0,0.0,32.0,0.0,637.0,1644.0,5865.0,261.0,1301.0
280.0,0.0,1903.0,0.0,0.0,40.0,0.0,687.0,1913.0,5851.0,252.0,1553.0
279.0,0.0,1775.0,0.0,0.0,24.0,0.0,684.0,2177.0,5831.0,256.0,1590.0
276.0,0.0,1824.0,0.0,0.0,29.0,0.0,668.0,2373.0,5829.0,260.0,1420.0
280.0,0.0,1772.0,0.0,0.0,44.0,0.0,647.0,2539.0,5831.0,262.0,1339.0
279.0,0.0,1639.0,0.0,0.0,45.0,0.0,554.0,2446.0,5833.0,257.0,1357.0
283.0,0.0,1814.0,0.0,0.0,47.0,0.0,569.0,2173.0,5839.0,259.0,1270.0
278.0,0.0,1824.0,0.0,0.0,48.0,0.0,672.0,1953.0,5840.0,259.0,1169.0
285.0,0.0,1727.0,0.0,0.0,46.0,0.0,651.0,1688.0,5836.0,229.0,1018.0
283.0,0.0,1615.0,0.0,0.0,42.0,0.0,615.0,1218.0,5835.0,226.0,1176.0
282.0,0.0,1665.0,0.0,0.0,40.0,0.0,564.0,729.0,5839.0,221.0,1069.0
279.0,0.0,1766.0,0.0,0.0,39.0,0.0,566.0,278.0,5842.0,222.0,765.0
280.0,0.0,1876.0,0.0,0.0,36.0,0.0,592.0,47.0,5843.0,223.0,498.0
278.0,0.0,1821.0,0.0,0.0,35.0,0.0,598.0,0.0,5847.0,225.0,469.0
279.0,0.0,1773.0,0.0,0.0,35.0,0.0,525.0,0.0,5846.0,221.0,508.0
