MTU,Area,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
2021-11-28 22:00:00,,160.0,,,2782.25,0.0,0.0,,,0.0,0.0,1287.75,1378.0,156.0,,,22.0,0.0,0.0,100.0,,1625.0
2021-11-28 23:00:00,,160.0,,,2600.0,0.0,0.0,,,0.0,0.0,1582.25,1377.0,138.25,,,22.0,0.0,0.0,100.0,,1852.0
2021-11-29 00:00:00,,156.0,,,2041.75,0.0,0.0,,,0.0,0.0,1489.0,1394.5,93.25,,,22.0,0.0,0.0,100.0,,1911.0
2021-11-29 01:00:00,,156.0,,,1988.0,0.0,0.0,,,0.0,0.0,1690.5,1389.75,110.25,,,22.0,0.0,0.0,100.0,,1881.0
2021-11-29 02:00:00,,159.0,,,2002.0,0.0,0.0,,,0.0,0.0,1697.25,1364.0,91.5,,,22.0,0.0,0.0,100.0,,1991.0
2021-11-29 03:00:00,,160.0,,,2060.5,0.0,0.0,,,0.0,0.0,1701.5,1371.5,75.0,,,22.0,0.0,0.0,100.0,,1737.0
2021-11-29 04:00:00,,160.0,,,2122.25,0.0,0.0,,,0.0,0.0,1483.75,1370.25,120.5,,,22.0,0.0,0.0,100.0,,1653.0
2021-11-29 05:00:00,,160.0,,,2219.5,0.0,0.0,,,0.0,0.0,1332.0,1388.25,166.5,,,22.0,0.0,0.0,100.0,,1606.0
2021-11-29 06:00:00,,160.0,,,2586.25,0.0,0.0,,,0.0,337.75,0.0,1456.75,321.0,,,22.0,0.0,0.0,100.0,,1729.0
2021-11-29 07:00:00,,160.0,,,2696.25,0.0,0.0,,,0.0,1975.75,0.0,1657.75,693.75,,,22.0,0.0,9.0,100.0,,2034.0
2021-11-29 08:00:00,,160.0,,,2709.75,0.0,0.0,,,0.0,2348.0,0.0,1627.5,899.5,,,22.0,0.0,30.0,100.0,,2010.0
2021-11-29 09:00:00,,160.0,,,2732.75,0.0,0.0,,,0.0,2483.5,0.0,1640.75,908.25,,,22.0,0.0,58.0,100.0,,1901.0
2021-11-29 10:00:00,,160.0,,,2749.0,0.0,0.0,,,0.0,1969.75,0.0,1586.0,917.0,,,22.0,0.0,95.0,100.0,,2011.0
2021-11-29 11:00:00,,160.0,,,2757.0,0.0,0.0,,,0.0,2145.0,0.0,1592.0,855.75,,,22.0,0.0,126.0,100.0,,1999.0
2021-11-29 12:00:00,,160.0,,,2763.0,0.0,0.0,,,0.0,2107.5,0.0,1604.25,766.5,,,22.0,0.0,133.0,100.0,,1931.0
2021-11-29 13:00:00,,160.0,,,2752.0,0.0,0.0,,,0.0,2383.75,0.0,1613.75,765.5,,,22.0,0.0,116.0,100.0,,1899.0
2021-11-29 14:00:00,,160.0,,,2753.25,0.0,0.0,,,0.0,2405.0,0.0,1595.25,656.75,,,22.0,0.0,77.0,100.0,,2040.0
2021-11-29 15:00:00,,160.0,,,2770.25,0.0,0.0,,,0.0,2102.0,0.0,1711.5,617.25,,,22.0,0.0,35.0,100.0,,1997.0
2021-11-29 16:00:00,,160.0,,,2788.5,0.0,0.0,,,0.0,2256.0,0.0,1773.0,636.25,,,22.0,0.0,2.0,100.0,,1857.0
2021-11-29 17:00:00,,160.0,,,2780.5,0.0,0.0,,,0.0,2526.25,0.0,1762.5,987.25,,,22.0,0.0,0.0,100.0,,1999.0
2021-11-29 18:00:00,,160.0,,,2764.5,0.0,0.0,,,0.0,2468.0,0.0,1769.75,871.0,,,22.0,0.0,0.0,100.0,,2142.0
2021-11-29 19:00:00,,160.0,,,2742.25,0.0,0.0,,,0.0,2308.5,0.0,1755.5,551.5,,,22.0,0.0,0.0,100.0,,2083.0
2021-11-29 20:00:00,,160.0,,,2773.25,0.0,0.0,,,0.0,1652.25,0.0,1600.0,365.5,,,22.0,0.0,0.0,100.0,,2207.0
2021-11-29 21:00:00,,160.0,,,3010.25,0.0,0.0,,,0.0,7.0,161.25,1542.5,185.25,,,22.0,0.0,0.0,100.0,,2281.0
2021-11-29 22:00:00,,160.0,,,2967.5,0.0,0.0,,,0.0,0.0,1123.75,1509.25,96.25,,,22.0,0.0,0.0,100.0,,2507.0
2021-11-29 23:00:00,,160.0,,,2528.5,0.0,0.0,,,0.0,0.0,1196.5,1475.5,79.5,,,22.0,0.0,0.0,100.0,,2452.0
2021-11-30 00:00:00,,156.0,,,1926.0,0.0,0.0,,,0.0,0.0,1238.5,1519.25,58.75,,,22.0,0.0,0.0,100.0,,2454.0
2021-11-30 01:00:00,,156.0,,,1581.5,0.0,0.0,,,0.0,0.0,1684.5,1543.75,83.0,,,22.0,0.0,0.0,100.0,,2273.0
2021-11-30 02:00:00,,158.0,,,1666.25,0.0,0.0,,,0.0,0.0,1695.0,1516.5,86.75,,,22.0,0.0,0.0,100.0,,2011.0
2021-11-30 03:00:00,,156.0,,,1924.25,0.0,0.0,,,0.0,0.0,1682.0,1493.25,57.75,,,22.0,0.0,0.0,100.0,,2139.0
2021-11-30 04:00:00,,159.0,,,2095.75,0.0,0.0,,,0.0,0.0,1479.75,1509.75,73.0,,,22.0,0.0,0.0,100.0,,2035.0
2021-11-30 05:00:00,,160.0,,,2467.5,0.0,0.0,,,0.0,0.0,1359.25,1499.0,130.0,,,22.0,0.0,0.0,100.0,,1914.0
2021-11-30 06:00:00,,160.0,,,2583.25,0.0,0.0,,,0.0,0.0,754.5,1559.25,230.75,,,22.0,0.0,0.0,100.0,,1704.0
2021-11-30 07:00:00,,160.0,,,2817.25,0.0,0.0,,,0.0,376.0,0.0,1681.0,159.75,,,22.0,0.0,9.0,100.0,,1756.0
2021-11-30 08:00:00,,160.0,,,3177.5,0.0,0.0,,,0.0,1014.75,0.0,1687.0,193.0,,,22.0,0.0,33.0,100.0,,1350.0
2021-11-30 09:00:00,,160.0,,,3190.25,0.0,0.0,,,0.0,729.75,0.0,1752.0,126.0,,,22.0,0.0,64.0,100.0,,1108.0
2021-11-30 10:00:00,,160.0,,,3275.25,0.0,0.0,,,0.0,298.0,0.0,1675.25,85.0,,,22.0,0.0,97.0,100.0,,2070.0
2021-11-30 11:00:00,,160.0,,,3011.0,0.0,0.0,,,0.0,0.0,406.5,1667.5,97.75,,,22.0,0.0,111.0,100.0,,2426.0
2021-11-30 12:00:00,,160.0,,,2892.0,0.0,0.0,,,0.0,53.75,0.0,1679.25,139.0,,,22.0,0.0,100.0,100.0,,2157.0
2021-11-30 13:00:00,,160.0,,,2997.0,0.0,0.0,,,0.0,198.5,0.0,1660.25,133.0,,,22.0,0.0,74.0,100.0,,2084.0
2021-11-30 14:00:00,,160.0,,,3281.0,0.0,0.0,,,0.0,187.5,0.0,1653.75,101.25,,,22.0,0.0,48.0,100.0,,1795.0
2021-11-30 15:00:00,,160.0,,,3488.0,0.0,0.0,,,0.0,654.0,0.0,1687.5,107.5,,,22.0,0.0,27.0,100.0,,1979.0
2021-11-30 16:00:00,,160.0,,,3699.5,0.0,0.0,,,0.0,1468.5,0.0,1755.75,203.0,,,22.0,0.0,2.0,100.0,,1919.0
2021-11-30 17:00:00,,160.0,,,3733.25,0.0,0.0,,,0.0,753.5,0.0,1777.0,159.5,,,22.0,0.0,0.0,100.0,,2074.0
2021-11-30 18:00:00,,160.0,,,3735.0,0.0,0.0,,,0.0,795.0,0.0,1756.25,257.25,,,22.0,0.0,0.0,100.0,,2098.0
2021-11-30 19:00:00,,160.0,,,3742.75,0.0,0.0,,,0.0,970.25,0.0,1718.75,262.0,,,22.0,0.0,0.0,100.0,,2047.0
2021-11-30 20:00:00,,160.0,,,3629.0,0.0,0.0,,,0.0,741.75,0.0,1677.5,187.0,,,22.0,0.0,0.0,100.0,,2266.0
2021-11-30 21:00:00,,160.0,,,3470.25,0.0,0.0,,,0.0,0.0,727.25,1610.25,118.75,,,22.0,0.0,0.0,100.0,,2484.0
2021-11-30 22:00:00,,160.0,,,2989.5,0.0,0.0,,,0.0,0.0,1374.25,1611.5,192.25,,,22.0,0.0,0.0,100.0,,2619.0
2021-11-30 23:00:00,,160.0,,,2129.5,0.0,0.0,,,0.0,0.0,1559.0,1578.75,179.5,,,22.0,0.0,0.0,100.0,,2767.0
2021-12-01 00:00:00,,148.0,,,1662.0,0.0,0.0,,,0.0,0.0,1187.0,1595.25,100.0,,,22.0,0.0,0.0,100.0,,2698.0
2021-12-01 01:00:00,,148.0,,,1851.25,0.0,0.0,,,0.0,0.0,846.75,1545.5,57.0,,,22.0,0.0,0.0,100.0,,2614.0
2021-12-01 02:00:00,,148.0,,,2348.5,0.0,0.0,,,0.0,0.0,1386.25,1521.75,62.75,,,22.0,0.0,0.0,100.0,,2539.0
2021-12-01 03:00:00,,148.0,,,2333.75,0.0,0.0,,,0.0,0.0,1479.5,1556.0,79.0,,,22.0,0.0,0.0,100.0,,2364.0
2021-12-01 04:00:00,,148.0,,,2447.5,0.0,0.0,,,0.0,0.0,1398.5,1576.75,82.5,,,22.0,0.0,0.0,100.0,,1803.0
2021-12-01 05:00:00,,148.0,,,2742.0,0.0,0.0,,,0.0,0.0,1218.75,1692.5,94.75,,,22.0,0.0,0.0,100.0,,1072.0
2021-12-01 06:00:00,,148.0,,,3138.5,0.0,0.0,,,0.0,73.5,73.75,1711.5,161.25,,,22.0,0.0,0.0,100.0,,815.0
2021-12-01 07:00:00,,148.0,,,3286.75,0.0,0.0,,,0.0,571.5,0.0,1804.75,150.25,,,22.0,0.0,9.0,100.0,,712.0
2021-12-01 08:00:00,,148.0,,,3348.0,0.0,0.0,,,0.0,838.5,0.0,1813.25,213.25,,,22.0,0.0,31.0,100.0,,725.0
2021-12-01 09:00:00,,148.0,,,3246.25,0.0,0.0,,,0.0,517.75,0.0,1806.5,120.25,,,22.0,0.0,56.0,100.0,,702.0
2021-12-01 10:00:00,,148.0,,,3195.75,0.0,0.0,,,0.0,245.5,0.0,1882.25,125.0,,,22.0,0.0,95.0,100.0,,832.0
2021-12-01 11:00:00,,148.0,,,3396.25,0.0,0.0,,,0.0,330.75,0.0,1931.0,206.5,,,22.0,0.0,124.0,100.0,,774.0
2021-12-01 12:00:00,,148.0,,,3243.25,0.0,0.0,,,0.0,16.25,76.75,2011.25,107.75,,,22.0,0.0,133.0,100.0,,730.0
2021-12-01 13:00:00,,148.0,,,3256.0,0.0,0.0,,,0.0,0.0,172.75,2017.0,104.75,,,22.0,0.0,119.0,100.0,,1148.0
2021-12-01 14:00:00,,148.0,,,3459.5,0.0,0.0,,,0.0,0.0,211.0,2003.25,109.25,,,22.0,0.0,81.0,100.0,,978.0
2021-12-01 15:00:00,,148.0,,,3444.0,0.0,0.0,,,0.0,174.75,0.0,2025.0,109.0,,,22.0,0.0,37.0,100.0,,868.0
2021-12-01 16:00:00,,148.0,,,3136.5,0.0,0.0,,,0.0,1490.5,0.0,2076.0,359.0,,,22.0,0.0,2.0,100.0,,1290.0
2021-12-01 17:00:00,,148.0,,,2995.25,0.0,0.0,,,0.0,1787.25,0.0,2152.0,390.75,,,22.0,0.0,0.0,100.0,,1623.0
2021-12-01 18:00:00,,148.0,,,2985.0,0.0,0.0,,,0.0,2148.25,0.0,2177.5,565.5,,,22.0,0.0,0.0,100.0,,1332.0
2021-12-01 19:00:00,,148.0,,,3037.75,0.0,0.0,,,0.0,655.25,0.0,2143.25,225.25,,,22.0,0.0,0.0,100.0,,1115.0
2021-12-01 20:00:00,,148.0,,,3082.5,0.0,0.0,,,0.0,0.0,120.75,2140.75,92.0,,,22.0,0.0,0.0,100.0,,1190.0
2021-12-01 21:00:00,,148.0,,,2825.25,0.0,0.0,,,0.0,0.0,524.75,2141.5,53.25,,,22.0,0.0,0.0,100.0,,1127.0
2021-12-01 22:00:00,,148.0,,,2601.75,0.0,0.0,,,0.0,0.0,1056.0,2149.25,67.5,,,22.0,0.0,0.0,100.0,,1107.0
2021-12-01 23:00:00,,148.0,,,2221.25,0.0,0.0,,,0.0,0.0,1701.75,2123.25,52.5,,,22.0,0.0,0.0,100.0,,1094.0
2021-12-02 00:00:00,,148.0,,,1916.25,0.0,0.0,,,0.0,0.0,1686.75,2125.25,67.75,,,22.0,0.0,0.0,100.0,,930.0
2021-12-02 01:00:00,,148.0,,,1918.0,0.0,0.0,,,0.0,0.0,1758.0,2116.0,64.5,,,22.0,0.0,0.0,100.0,,935.0
2021-12-02 02:00:00,,148.0,,,1891.75,0.0,0.0,,,0.0,0.0,1756.0,2102.5,51.75,,,22.0,0.0,0.0,100.0,,1037.0
2021-12-02 03:00:00,,148.0,,,1907.25,0.0,0.0,,,0.0,0.0,1839.5,2073.75,42.0,,,22.0,0.0,0.0,100.0,,953.0
2021-12-02 04:00:00,,148.0,,,2154.5,0.0,0.0,,,0.0,0.0,1646.5,2087.75,60.5,,,22.0,0.0,0.0,100.0,,703.0
2021-12-02 05:00:00,,148.0,,,2723.5,0.0,0.0,,,0.0,0.0,882.5,2067.0,111.5,,,22.0,0.0,0.0,100.0,,631.0
2021-12-02 06:00:00,,148.0,,,3514.25,0.0,0.0,,,0.0,522.25,0.0,2055.75,210.5,,,22.0,0.0,0.0,100.0,,440.0
2021-12-02 07:00:00,,144.0,,,3626.0,0.0,0.0,,,0.0,2361.25,0.0,2083.75,578.5,,,22.0,0.0,8.0,100.0,,423.0
2021-12-02 08:00:00,,144.0,,,3748.75,0.0,0.0,,,0.0,2597.5,0.0,2096.75,659.0,,,22.0,0.0,24.0,100.0,,313.0
2021-12-02 09:00:00,,148.0,,,3795.0,0.0,0.0,,,0.0,2238.0,0.0,2075.75,483.75,,,22.0,0.0,37.0,100.0,,278.0
2021-12-02 10:00:00,,148.0,,,3805.0,0.0,0.0,,,0.0,2296.5,0.0,2028.0,529.5,,,22.0,0.0,54.0,100.0,,267.0
2021-12-02 11:00:00,,148.0,,,3809.75,0.0,0.0,,,0.0,2050.5,0.0,2003.0,539.25,,,22.0,0.0,67.0,100.0,,337.0
2021-12-02 12:00:00,,148.0,,,3818.5,0.0,0.0,,,0.0,2092.5,0.0,2109.0,518.5,,,22.0,0.0,66.0,100.0,,303.0
2021-12-02 13:00:00,,148.0,,,3817.75,0.0,0.0,,,0.0,2041.75,0.0,2151.5,439.75,,,22.0,0.0,56.0,100.0,,348.0
2021-12-02 14:00:00,,148.0,,,3823.0,0.0,0.0,,,0.0,2011.5,0.0,2225.75,628.0,,,22.0,0.0,47.0,100.0,,208.0
2021-12-02 15:00:00,,144.0,,,3784.5,0.0,0.0,,,0.0,2078.0,0.0,2266.5,722.5,,,22.0,0.0,36.0,100.0,,258.0
2021-12-02 16:00:00,,147.0,,,3796.5,0.0,0.0,,,0.0,2170.5,0.0,2302.25,878.5,,,22.0,0.0,2.0,100.0,,275.0
2021-12-02 17:00:00,,148.0,,,3780.0,0.0,0.0,,,0.0,2703.5,0.0,2378.0,1015.0,,,22.0,0.0,0.0,100.0,,264.0
2021-12-02 18:00:00,,148.0,,,3788.25,0.0,0.0,,,0.0,2703.75,0.0,2401.25,931.25,,,22.0,0.0,0.0,100.0,,154.0
2021-12-02 19:00:00,,148.0,,,3803.25,0.0,0.0,,,0.0,2272.5,0.0,2351.5,648.5,,,22.0,0.0,0.0,100.0,,145.0
2021-12-02 20:00:00,,148.0,,,3802.25,0.0,0.0,,,0.0,1233.5,0.0,2302.0,359.75,,,22.0,0.0,0.0,100.0,,200.0
2021-12-02 21:00:00,,148.0,,,3686.75,0.0,0.0,,,0.0,751.25,0.0,2176.5,279.25,,,22.0,0.0,0.0,100.0,,261.0
2021-12-02 22:00:00,,148.0,,,3185.75,0.0,0.0,,,0.0,181.75,84.5,2024.5,186.25,,,22.0,0.0,0.0,100.0,,972.0
2021-12-02 23:00:00,,148.0,,,3063.25,0.0,0.0,,,0.0,0.0,917.5,2062.5,79.75,,,22.0,0.0,0.0,100.0,,1453.0
2021-12-03 00:00:00,,148.0,,,2588.0,0.0,0.0,,,0.0,0.0,1066.0,2045.5,193.25,,,22.0,0.0,0.0,100.0,,1731.0
2021-12-03 01:00:00,,148.0,,,2182.25,0.0,0.0,,,0.0,0.0,1072.5,2044.75,98.25,,,22.0,0.0,0.0,100.0,,1891.0
2021-12-03 02:00:00,,145.0,,,2172.75,0.0,0.0,,,0.0,0.0,1221.0,2025.5,97.75,,,22.0,0.0,0.0,100.0,,1986.0
2021-12-03 03:00:00,,144.0,,,2573.75,0.0,0.0,,,0.0,0.0,1633.25,1993.75,117.5,,,22.0,0.0,0.0,100.0,,2044.0
2021-12-03 04:00:00,,144.0,,,2609.25,0.0,0.0,,,0.0,0.0,1465.5,1985.0,55.0,,,22.0,0.0,0.0,100.0,,2085.0
2021-12-03 05:00:00,,147.0,,,2976.75,0.0,0.0,,,0.0,0.0,1345.75,1982.25,51.25,,,22.0,0.0,0.0,100.0,,2119.0
2021-12-03 06:00:00,,148.0,,,3367.75,0.0,0.0,,,0.0,368.5,0.0,1996.0,204.5,,,22.0,0.0,0.0,100.0,,1663.0
2021-12-03 07:00:00,,148.0,,,3601.25,0.0,0.0,,,0.0,1668.25,0.0,2136.75,372.25,,,22.0,0.0,8.0,100.0,,1242.0
2021-12-03 08:00:00,,148.0,,,3673.25,0.0,0.0,,,0.0,2747.5,0.0,2138.0,620.75,,,22.0,0.0,33.0,100.0,,1124.0
2021-12-03 09:00:00,,148.0,,,3745.0,0.0,0.0,,,0.0,1792.75,0.0,2233.5,516.25,,,22.0,0.0,69.0,100.0,,863.0
2021-12-03 10:00:00,,148.0,,,3819.5,0.0,0.0,,,0.0,710.25,0.0,2180.0,229.5,,,22.0,0.0,119.0,100.0,,905.0
2021-12-03 11:00:00,,148.0,,,3832.75,0.0,0.0,,,0.0,653.75,0.0,2181.75,206.0,,,22.0,0.0,159.0,100.0,,772.0
2021-12-03 12:00:00,,148.0,,,3672.75,0.0,0.0,,,0.0,304.75,0.0,2128.25,113.25,,,22.0,0.0,176.0,100.0,,831.0
2021-12-03 13:00:00,,148.0,,,3639.75,0.0,0.0,,,0.0,313.5,0.0,2092.0,124.75,,,22.0,0.0,160.0,100.0,,707.0
2021-12-03 14:00:00,,145.0,,,3652.25,0.0,0.0,,,0.0,351.25,0.0,2134.5,137.25,,,22.0,0.0,106.0,100.0,,547.0
2021-12-03 15:00:00,,144.0,,,3652.5,0.0,0.0,,,0.0,543.5,0.0,2206.75,199.25,,,22.0,0.0,40.0,100.0,,460.0
2021-12-03 16:00:00,,144.0,,,3734.75,0.0,0.0,,,0.0,2238.25,0.0,2188.75,351.75,,,22.0,0.0,1.0,100.0,,473.0
2021-12-03 17:00:00,,144.0,,,3686.0,0.0,0.0,,,0.0,2896.5,0.0,2206.75,697.5,,,22.0,0.0,0.0,100.0,,589.0
2021-12-03 18:00:00,,144.0,,,3677.75,0.0,0.0,,,0.0,2673.75,0.0,2208.5,317.25,,,22.0,0.0,0.0,100.0,,749.0
2021-12-03 19:00:00,,144.0,,,3638.25,0.0,0.0,,,0.0,1392.0,0.0,2149.25,217.5,,,22.0,0.0,0.0,100.0,,670.0
2021-12-03 20:00:00,,144.0,,,3472.75,0.0,0.0,,,0.0,639.25,0.0,2036.25,139.25,,,22.0,0.0,0.0,100.0,,364.0
2021-12-03 21:00:00,,144.0,,,3112.25,0.0,0.0,,,0.0,0.0,723.5,2004.0,140.0,,,22.0,0.0,0.0,100.0,,191.0
2021-12-03 22:00:00,,144.0,,,2970.0,0.0,0.0,,,0.0,0.0,1238.5,1996.25,142.75,,,22.0,0.0,0.0,100.0,,138.0
2021-12-03 23:00:00,,144.0,,,2569.0,0.0,0.0,,,0.0,0.0,1441.25,1959.75,141.75,,,22.0,0.0,0.0,100.0,,251.0
2021-12-04 00:00:00,,147.0,,,1878.5,0.0,0.0,,,0.0,0.0,1243.5,1969.75,85.0,,,22.0,0.0,0.0,100.0,,539.0
2021-12-04 01:00:00,,144.0,,,1846.0,0.0,0.0,,,0.0,0.0,1352.5,1864.25,78.5,,,22.0,0.0,0.0,100.0,,965.0
2021-12-04 02:00:00,,144.0,,,1996.5,0.0,0.0,,,0.0,0.0,819.25,1825.0,63.0,,,22.0,0.0,0.0,100.0,,1507.0
2021-12-04 03:00:00,,144.0,,,2081.0,0.0,0.0,,,0.0,0.0,734.25,1786.5,67.5,,,22.0,0.0,0.0,100.0,,1833.0
2021-12-04 04:00:00,,144.0,,,2076.75,0.0,0.0,,,0.0,0.0,1184.5,1794.5,149.0,,,22.0,0.0,0.0,100.0,,2048.0
2021-12-04 05:00:00,,144.0,,,2097.5,0.0,0.0,,,0.0,0.0,1273.5,1777.25,130.75,,,22.0,0.0,0.0,100.0,,2472.0
2021-12-04 06:00:00,,144.0,,,1964.75,0.0,0.0,,,0.0,0.0,490.75,1797.5,207.0,,,22.0,0.0,0.0,100.0,,2394.0
2021-12-04 07:00:00,,144.0,,,2095.25,0.0,0.0,,,0.0,0.0,279.0,1807.25,118.75,,,22.0,0.0,8.0,100.0,,2526.0
2021-12-04 08:00:00,,144.0,,,2251.5,0.0,0.0,,,0.0,198.5,0.0,1890.25,222.25,,,22.0,0.0,28.0,100.0,,2541.0
2021-12-04 09:00:00,,144.0,,,2334.75,0.0,0.0,,,0.0,268.5,0.0,1939.5,182.25,,,22.0,0.0,50.0,100.0,,2450.0
2021-12-04 10:00:00,,144.0,,,2361.75,0.0,0.0,,,0.0,218.5,0.0,1968.25,207.25,,,22.0,0.0,91.0,100.0,,2389.0
2021-12-04 11:00:00,,144.0,,,2387.0,0.0,0.0,,,0.0,241.25,0.0,1971.75,207.0,,,22.0,0.0,123.0,100.0,,2156.0
2021-12-04 12:00:00,,144.0,,,2378.75,0.0,0.0,,,0.0,309.0,0.0,1900.25,149.25,,,22.0,0.0,133.0,100.0,,2137.0
2021-12-04 13:00:00,,144.0,,,2343.0,0.0,0.0,,,0.0,17.25,7.25,1865.5,127.5,,,22.0,0.0,109.0,100.0,,2203.0
2021-12-04 14:00:00,,144.0,,,2256.25,0.0,0.0,,,0.0,2.5,5.0,1844.25,147.5,,,22.0,0.0,63.0,100.0,,2223.0
2021-12-04 15:00:00,,144.0,,,2224.25,0.0,0.0,,,0.0,164.0,0.0,1870.75,138.75,,,22.0,0.0,31.0,100.0,,2069.0
2021-12-04 16:00:00,,144.0,,,2255.75,0.0,0.0,,,0.0,50.5,0.0,1939.5,120.5,,,22.0,0.0,1.0,100.0,,2145.0
2021-12-04 17:00:00,,144.0,,,2337.0,0.0,0.0,,,0.0,119.25,0.0,1962.75,222.5,,,22.0,0.0,0.0,100.0,,2154.0
2021-12-04 18:00:00,,144.0,,,2318.5,0.0,0.0,,,0.0,6.0,22.5,1966.25,233.0,,,22.0,0.0,0.0,100.0,,2153.0
2021-12-04 19:00:00,,144.0,,,2296.75,0.0,0.0,,,0.0,0.0,90.25,1961.5,200.75,,,22.0,0.0,0.0,100.0,,1881.0
2021-12-04 20:00:00,,144.0,,,2194.0,0.0,0.0,,,0.0,0.0,271.0,1918.5,182.75,,,22.0,0.0,0.0,100.0,,1574.0
2021-12-04 21:00:00,,144.0,,,2025.5,0.0,0.0,,,0.0,0.0,1323.75,1920.5,143.75,,,22.0,0.0,0.0,100.0,,1271.0
2021-12-04 22:00:00,,144.0,,,1799.25,0.0,0.0,,,0.0,0.0,1558.5,1951.0,119.75,,,22.0,0.0,0.0,100.0,,969.0
2021-12-04 23:00:00,,144.0,,,1835.0,0.0,0.0,,,0.0,0.0,1717.25,1928.5,126.0,,,22.0,0.0,0.0,100.0,,684.0
2021-12-05 00:00:00,,144.0,,,1542.25,0.0,0.0,,,0.0,0.0,1280.75,1975.0,104.0,,,22.0,0.0,0.0,100.0,,391.0
2021-12-05 01:00:00,,141.0,,,1507.0,0.0,0.0,,,0.0,0.0,1486.0,1968.0,92.75,,,22.0,0.0,0.0,100.0,,277.0
2021-12-05 02:00:00,,140.0,,,1594.5,0.0,0.0,,,0.0,0.0,1577.25,1958.75,95.25,,,22.0,0.0,0.0,100.0,,222.0
2021-12-05 03:00:00,,140.0,,,1724.0,0.0,0.0,,,0.0,0.0,1815.0,1933.0,79.5,,,22.0,0.0,0.0,100.0,,216.0
2021-12-05 04:00:00,,140.0,,,1594.25,0.0,0.0,,,0.0,0.0,1751.0,1955.25,59.0,,,22.0,0.0,0.0,100.0,,188.0
2021-12-05 05:00:00,,140.0,,,1721.0,0.0,0.0,,,0.0,0.0,1709.75,1966.5,57.75,,,22.0,0.0,0.0,100.0,,136.0
2021-12-05 06:00:00,,140.0,,,2045.5,0.0,0.0,,,0.0,0.0,1672.0,1933.0,56.75,,,22.0,0.0,0.0,100.0,,63.0
2021-12-05 07:00:00,,140.0,,,2267.25,0.0,0.0,,,0.0,0.0,1449.5,1964.5,75.0,,,22.0,0.0,9.0,100.0,,53.0
2021-12-05 08:00:00,,140.0,,,2546.0,0.0,0.0,,,0.0,0.0,1155.5,2021.25,74.75,,,22.0,0.0,27.0,100.0,,64.0
2021-12-05 09:00:00,,140.0,,,2607.25,0.0,0.0,,,0.0,0.0,361.75,2049.25,83.0,,,22.0,0.0,44.0,100.0,,76.0
2021-12-05 10:00:00,,138.0,,,2683.75,0.0,0.0,,,0.0,20.5,0.0,2050.5,77.0,,,22.0,0.0,71.0,100.0,,83.0
2021-12-05 11:00:00,,136.0,,,2700.5,0.0,0.0,,,0.0,426.25,0.0,2062.5,89.0,,,22.0,0.0,83.0,100.0,,76.0
2021-12-05 12:00:00,,136.0,,,2704.0,0.0,0.0,,,0.0,467.25,0.0,2054.0,88.0,,,22.0,0.0,81.0,100.0,,77.0
2021-12-05 13:00:00,,136.0,,,2695.5,0.0,0.0,,,0.0,166.75,0.0,2084.75,72.25,,,22.0,0.0,76.0,100.0,,75.0
2021-12-05 14:00:00,,136.0,,,2678.5,0.0,0.0,,,0.0,29.75,0.0,2091.5,52.0,,,22.0,0.0,51.0,100.0,,89.0
2021-12-05 15:00:00,,136.0,,,2677.25,0.0,0.0,,,0.0,345.0,0.0,2076.75,58.25,,,22.0,0.0,30.0,100.0,,92.0
2021-12-05 16:00:00,,136.0,,,2662.5,0.0,0.0,,,0.0,429.5,0.0,2165.0,111.75,,,22.0,0.0,1.0,100.0,,106.0
2021-12-05 17:00:00,,138.0,,,2506.5,0.0,0.0,,,0.0,968.5,0.0,2158.0,213.0,,,22.0,0.0,0.0,100.0,,95.0
2021-12-05 18:00:00,,140.0,,,2408.0,0.0,0.0,,,0.0,1196.25,0.0,2257.5,291.5,,,22.0,0.0,0.0,100.0,,78.0
2021-12-05 19:00:00,,144.0,,,2331.75,0.0,0.0,,,0.0,500.0,0.0,2256.5,261.75,,,22.0,0.0,0.0,100.0,,105.0
2021-12-05 20:00:00,,144.0,,,2301.0,0.0,0.0,,,0.0,366.5,0.0,2202.25,148.5,,,22.0,0.0,0.0,100.0,,138.0
2021-12-05 21:00:00,,144.0,,,2222.25,0.0,0.0,,,0.0,121.25,0.0,2108.0,156.5,,,22.0,0.0,0.0,100.0,,253.0
2021-12-05 22:00:00,,144.0,,,2201.5,0.0,0.0,,,0.0,0.0,389.25,2080.75,159.25,,,22.0,0.0,0.0,100.0,,359.0
