"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|DK1","01.09.2018 10:00 - 01.09.2018 11:00 (CET/CEST)","372","n/e","n/e","119","26","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","174","78","132","38"
"BZN|DK1","01.09.2018 11:00 - 01.09.2018 12:00 (CET/CEST)","286","n/e","n/e","117","23","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","221","77","98","31"
"BZN|DK1","01.09.2018 12:00 - 01.09.2018 13:00 (CET/CEST)","231","n/e","n/e","119","32","7","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","228","78","97","32"
"BZN|DK1","01.09.2018 13:00 - 01.09.2018 14:00 (CET/CEST)","125","n/e","n/e","134","57","12","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","225","80","122","40"
"BZN|DK1","01.09.2018 14:00 - 01.09.2018 15:00 (CET/CEST)","208","n/e","n/e","94","21","4","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","212","79","70","84"
"BZN|DK1","01.09.2018 15:00 - 01.09.2018 16:00 (CET/CEST)","226","n/e","n/e","96","28","6","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","236","78","47","124"
"BZN|DK1","01.09.2018 16:00 - 01.09.2018 17:00 (CET/CEST)","218","n/e","n/e","94","22","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","229","78","43","127"
"BZN|DK1","01.09.2018 17:00 - 01.09.2018 18:00 (CET/CEST)","318","n/e","n/e","115","32","7","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","163","80","35","120"
"BZN|DK1","01.09.2018 18:00 - 01.09.2018 19:00 (CET/CEST)","396","n/e","n/e","132","25","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","87","79","33","83"
"BZN|DK1","01.09.2018 19:00 - 01.09.2018 20:00 (CET/CEST)","400","n/e","n/e","145","34","7","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","24","79","23","51"
"BZN|DK1","01.09.2018 20:00 - 01.09.2018 21:00 (CET/CEST)","407","n/e","n/e","130","28","6","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","1","80","11","72"
"BZN|DK1","01.09.2018 21:00 - 01.09.2018 22:00 (CET/CEST)","400","n/e","n/e","120","25","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","0","80","1","71"
"BZN|DK1","01.09.2018 22:00 - 01.09.2018 23:00 (CET/CEST)","360","n/e","n/e","97","25","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","0","80","0","44"
"BZN|DK1","01.09.2018 23:00 - 02.09.2018 00:00 (CET/CEST)","357","n/e","n/e","81","22","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","0","80","0","42"
"BZN|DK1","02.09.2018 00:00 - 02.09.2018 01:00 (CET/CEST)","301","n/e","n/e","107","66","13","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","0","82","3","27"
"BZN|DK1","02.09.2018 01:00 - 02.09.2018 02:00 (CET/CEST)","304","n/e","n/e","93","45","9","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","0","80","0","18"
"BZN|DK1","02.09.2018 02:00 - 02.09.2018 03:00 (CET/CEST)","248","n/e","n/e","84","28","6","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","0","78","7","15"
"BZN|DK1","02.09.2018 03:00 - 02.09.2018 04:00 (CET/CEST)","231","n/e","n/e","80","22","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","0","79","1","16"
"BZN|DK1","02.09.2018 04:00 - 02.09.2018 05:00 (CET/CEST)","219","n/e","n/e","79","21","4","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","0","78","2","16"
"BZN|DK1","02.09.2018 05:00 - 02.09.2018 06:00 (CET/CEST)","217","n/e","n/e","80","21","4","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","0","79","0","17"
"BZN|DK1","02.09.2018 06:00 - 02.09.2018 07:00 (CET/CEST)","217","n/e","n/e","83","21","4","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","2","79","6","18"
"BZN|DK1","02.09.2018 07:00 - 02.09.2018 08:00 (CET/CEST)","225","n/e","n/e","94","23","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","29","78","8","19"
"BZN|DK1","02.09.2018 08:00 - 02.09.2018 09:00 (CET/CEST)","231","n/e","n/e","116","25","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","106","76","3","17"
"BZN|DK1","02.09.2018 09:00 - 02.09.2018 10:00 (CET/CEST)","368","n/e","n/e","116","22","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","214","76","2","14"
"BZN|DK1","02.09.2018 10:00 - 02.09.2018 11:00 (CET/CEST)","373","n/e","n/e","117","22","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","311","77","0","15"
"BZN|DK1","02.09.2018 11:00 - 02.09.2018 12:00 (CET/CEST)","373","n/e","n/e","97","24","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","357","74","1","18"
"BZN|DK1","02.09.2018 12:00 - 02.09.2018 13:00 (CET/CEST)","378","n/e","n/e","98","28","6","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","368","67","2","25"
"BZN|DK1","02.09.2018 13:00 - 02.09.2018 14:00 (CET/CEST)","375","n/e","n/e","103","38","8","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","354","67","2","38"
"BZN|DK1","02.09.2018 14:00 - 02.09.2018 15:00 (CET/CEST)","375","n/e","n/e","93","23","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","320","66","3","63"
