"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO4","07.06.2023 23:00 - 08.06.2023 00:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","267","1976","n/e","n/e","n/e","11","n/e","n/e","n/e","323"
"BZN|NO4","08.06.2023 00:00 - 08.06.2023 01:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","259","2163","n/e","n/e","n/e","18","n/e","n/e","n/e","316"
"BZN|NO4","08.06.2023 01:00 - 08.06.2023 02:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","259","2080","n/e","n/e","n/e","20","n/e","n/e","n/e","275"
"BZN|NO4","08.06.2023 02:00 - 08.06.2023 03:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","272","2063","n/e","n/e","n/e","11","n/e","n/e","n/e","235"
"BZN|NO4","08.06.2023 03:00 - 08.06.2023 04:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","270","1965","n/e","n/e","n/e","11","n/e","n/e","n/e","258"
"BZN|NO4","08.06.2023 04:00 - 08.06.2023 05:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","268","2111","n/e","n/e","n/e","14","n/e","n/e","n/e","213"
"BZN|NO4","08.06.2023 05:00 - 08.06.2023 06:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","265","2457","n/e","n/e","n/e","12","n/e","n/e","n/e","198"
"BZN|NO4","08.06.2023 06:00 - 08.06.2023 07:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","267","2717","n/e","n/e","n/e","12","n/e","n/e","n/e","220"
"BZN|NO4","08.06.2023 07:00 - 08.06.2023 08:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","271","2880","n/e","n/e","n/e","15","n/e","n/e","n/e","206"
"BZN|NO4","08.06.2023 08:00 - 08.06.2023 09:00 (CET/CEST)","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","264","2933","n/e","n/e","n/e","23","n/e","n/e","n/e","206"
