MTU,BE,BG,CH,CZ,DK,EE,ES,FI,FR,HU,IE,IT,LT,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK
2023-05-27 07:00:00,162.95406478395327,261.3935603561155,35.96645632438685,288.3572533509237,569.2115938703085,390.5408244146036,123.36953305566212,117.4106987347506,62.83654641271298,267.7212202584737,922.0192042440318,112.7657058209898,554.186494967102,121.77374368887855,135.9359324769613,488.7596549615612,300.24396091072595,16.250012020593584,535.2055640311572,385.58096669761056,183.55857115428557,261.83031362796595,11.934904276823024,123.44059270418592,100.00549818179668
2023-05-27 08:00:00,232.4623647829075,287.2836077117001,62.73250922443052,321.45128211685903,587.1471948911142,453.94980707386605,144.85199256825325,120.64825051525509,96.28695930776252,327.9205585329371,532.38,149.96509558573177,636.354832479866,117.90044737441733,119.56395618804294,462.2900961122152,350.09475241989816,16.426754525062645,565.5068613017648,377.78499246853926,185.63428978441945,242.84863407307373,11.689808817523428,124.82018485873454,113.4798187125017
2023-05-27 09:00:00,290.759003773711,292.5744067025262,86.02442947953193,359.318346064796,614.5230434470145,502.4355637866023,179.09913100431052,127.90246108058489,147.82770868205694,367.21151730109415,532.38,236.8684674588877,627.8379522715784,126.77265687797396,110.7324973375484,426.2633529295941,376.4691897649244,16.928994446954338,589.2814364139631,428.50553254818135,193.4808941817988,229.19191710750488,12.580244302840612,139.93049597399502,129.3724552993232
2023-05-27 10:00:00,350.4337860880978,336.53656741267923,104.73402723312846,401.6850767803831,612.4043822716525,510.5633098662704,214.97463019339733,131.71984981051037,196.1640207014109,394.1347712023974,144.10858319604614,332.7824671571667,834.5500414232971,126.77265687797396,186.0381888165008,424.6340228666797,387.8506734492176,18.32551118662269,602.6273377741063,386.8084874476258,209.73586945913985,239.8488701931468,14.469325668813887,150.16371249392583,147.05490849611553
2023-05-27 11:00:00,411.2042233113466,357.7842382117054,113.08338048006236,452.3334521894873,627.9116484498,500.32962689706153,253.5285054485633,135.34849508888328,227.1277742073059,414.1604685042759,117.34145975443384,413.8016984295481,826.0732045813212,703.2146647865953,181.38897051496056,402.8577237035872,395.9753474426949,19.17347403267816,609.8766213371994,314.54044296829784,244.4310357221164,242.18436367114631,18.184898640009013,174.1014027744231,208.55795496938975
2023-05-27 12:00:00,435.4431158187126,373.7557561342745,117.36331542808529,455.241110378379,640.2031201953688,510.8603598445112,282.1075111790502,138.6842776019307,235.6805235401806,438.6695314089007,259.3398214285714,439.7709469659502,848.5447566316914,218.54469820371892,140.1635159167697,414.0191831522767,400.64103552230125,19.364149381054336,611.5912320852993,359.4892296354281,262.9864081430985,253.0473360075429,24.30094171249785,191.37950105416667,220.02116620179984
2023-05-27 13:00:00,437.8456261442098,372.11364315888153,118.23708485364416,454.16359720585336,644.1858633796928,518.330828284559,279.6825127061295,139.21171909373612,231.0033745691057,445.3688817057137,445.8569230769231,442.038714516846,856.404530369434,295.222626566241,131.16489542612987,424.9752385407011,400.9072739175678,20.09064048388099,610.883853202311,430.6125820040546,257.9936192446444,259.584102472994,25.214527425800583,191.4976538169433,335.76783256704937
2023-05-27 14:00:00,439.9933591990385,368.9193462319757,117.21993423648762,450.4466956268195,632.2519830687062,509.26255976480354,303.0077360510013,135.15188214390685,234.3619864611065,454.5604955552466,421.6575,444.3852943655889,906.6988291853188,668.1214785120854,108.27796167959389,425.2011062214521,402.0985824249688,19.823420666043333,609.6599671382157,523.0246552360995,219.90408569436875,268.510658547232,25.349273019900995,187.7208954915024,332.82263802172884
2023-05-27 15:00:00,426.5352164614038,358.966917326567,113.06127036373992,443.2123184229815,610.1987242377973,507.1170339062514,337.84141740352663,134.64390153987648,223.4094011579207,427.4791065382733,421.5223076923077,413.31405251993874,911.8151708562524,722.4657657397245,107.30933946202326,428.2419111667737,400.1865686402146,20.0518200833599,601.7175080817096,593.3230378380919,190.1024042688533,255.9545531913109,26.050756492883558,175.0654775618167,189.7928511969281
2023-05-27 16:00:00,397.7232080575696,324.72422961715733,108.03683479000992,404.110483201788,593.535814047839,486.6329615660191,322.5801550957584,128.56009876614212,207.90478702697155,361.9339866894866,532.38,343.4016913312176,783.1515125343427,746.7618971667996,102.54097028712884,419.1263784845754,393.0374622846461,19.736937946706693,590.4501784575717,622.8642541201082,182.46460056580116,252.94100480923885,23.65111867318933,151.1707000894156,153.85797931060128
2023-05-27 17:00:00,323.22526124171515,258.71322348493857,91.61069147441656,314.138835021306,555.4981333315502,410.050006756869,289.7312471717132,119.96483620280168,157.50697470432658,307.6572233595985,532.38,242.22103690186,518.303961676766,132.05448450665372,52.42453161699086,412.5838337139704,380.0821906641824,19.70289546119686,548.8827936355674,568.0877689753097,162.7513613429577,253.5453367896833,22.79616499498841,136.41394734893217,107.43395712464724
2023-05-27 18:00:00,244.28987851501483,203.1176379446129,48.65028241005984,276.61470996773147,525.5489026865656,250.6520147844076,238.79390153877463,114.28012414847628,107.669115702158,234.92385924259085,83.7507914075749,138.58392353605026,468.93535854684296,84.88064395308973,46.69940410546039,391.7022999805981,323.3578708050913,19.282340632950863,511.567396579508,456.924537278348,154.79049438122456,257.79400073495225,23.556020394351403,136.83715242994046,85.10423892120664
2023-05-27 19:00:00,161.60285101515532,177.095085635739,25.324740053923243,253.44288445525092,473.0783255301677,184.01638009171316,180.0321021427738,109.47690612822852,,172.21230544359133,532.38,82.96005544434338,142.5243033452863,72.42653314532622,44.09438811485153,398.9749497973428,260.6005293430749,19.11405998556525,485.1799491964798,296.83667038811643,149.3617868262368,249.1668647610339,25.6792242290147,141.31163397394363,74.47410477489044
2023-05-27 20:00:00,106.36830686536996,175.47423753652853,16.056651023271424,242.546803860054,437.7095729009688,164.75640270164806,119.01486842482278,108.69353384909446,,149.5766085549498,532.38,67.39985707729517,140.2930630432746,47.0924923453251,48.19192260392771,369.0986599842741,229.45604462055803,20.131908948063643,487.4509953122599,220.03759628388667,152.26410808054894,238.45927077647943,28.386738007764304,139.016371736222,73.38150166851483
2023-05-27 21:00:00,76.79583320150637,192.6217201349417,13.239594768727608,242.7595365117265,410.4914455315069,155.7049501563807,79.45070310656348,111.4219836992948,40.35616268466289,150.7757039040029,532.38,71.75374421032497,146.30001335926644,60.17153409968768,60.30911312080974,362.3942145870512,205.7011769065797,20.6326093392863,502.35773308722,141.4699650376726,156.57466749659335,235.12107209082552,28.544674243111707,139.21630873058277,71.85650305013944
2023-05-27 22:00:00,73.3075821155226,203.29779406415136,13.305572077812144,245.30704448566655,382.83135600171215,151.4333903975685,69.39775057681719,121.49547082877432,36.46729752126003,144.9659001498409,532.38,75.89595408624373,152.65978266650498,72.18272762214885,80.44776053128518,342.0039664645339,208.45218721195056,21.15207738606077,518.4436253516748,133.22413364388393,158.18956791172428,237.71392787047307,28.50130526813401,140.99168659199518,72.97731839424839
2023-05-27 23:00:00,79.61243724375784,218.4843992047138,13.715120323639038,240.67114585511425,337.7115562139355,166.2000048930187,68.29399290265933,129.31603870456487,36.532851634500496,144.09310580580947,532.38,73.2535342158694,361.4337871177033,100.85354908817114,82.70147730393947,355.02315411866914,199.21828119815729,22.171837395204477,546.202705914641,316.73786203435446,171.69660647589387,248.8333391189406,27.219637716810755,144.33778444290937,79.81459564608191
2023-05-28 00:00:00,80.63171314482398,242.1441911169494,14.136441129317507,255.30293779599893,334.50051500750124,188.8447422306193,71.47621167690627,135.500623669885,37.142687738398365,143.0274709833025,532.38,74.37635679071964,367.6449761211035,97.73866750937712,91.64724034670024,428.53349728218393,195.87395080761365,22.20072213470028,561.5607691732192,271.5263679501162,163.8978753635484,252.2807962321368,28.939415177699168,128.00791404483252,82.23634223860712
2023-05-28 01:00:00,80.74915181606447,238.5472465651368,14.976495901100815,263.7353025907092,342.38705298109494,247.28495796390476,78.06344138796115,137.45784816858745,37.55348906887684,142.10101618974468,532.38,76.27201463767344,369.3747856093761,101.0162924454486,87.60102661886518,488.7059974019045,204.9964069525318,22.58704275063421,565.3121030086866,242.10663975732984,152.03750340573654,253.04490839105165,28.46803001691798,108.5845706813944,83.41716991137925
2023-05-28 02:00:00,79.99501246005023,239.0903435409378,15.301425900376806,269.31682814339086,360.193132942398,283.0562975177231,93.7053837177475,138.04474257502358,37.90955180919367,139.47369964886252,866.7296052631579,79.97034080777162,367.4081036153074,110.32474726389162,114.0705073108617,488.7503523737729,205.30704051774217,22.666115055027745,573.9273896699884,258.22785403897177,153.76632099306693,260.77813243416807,27.763157238366187,107.77013406296584,82.13180059572018
2023-05-28 03:00:00,79.58072232308767,239.37839220310616,15.809580003323454,245.01153805358484,365.3721740285051,300.8482635369446,117.88107702022394,139.41758846538215,46.26621527316458,138.8943011291291,975.5430396475772,83.0686782116141,368.27918270412647,122.97019531913496,144.20676721370333,488.67387408974383,221.81102494045712,22.605296272618062,571.2672140947215,268.5638255550119,160.8585068158725,278.76648684036525,27.10835494602673,117.57473202203738,82.4131708912756
2023-05-28 04:00:00,84.28729762151151,238.05825468077728,15.646554343346734,252.64352896045847,357.6626336486671,322.0307122520595,122.81055780756104,141.87228636154964,47.9992404754848,140.6008974271807,977.9352,88.08079012646584,373.71574679365466,117.78607691800248,153.43656399197002,488.5533171888115,236.06904320663023,22.541101749902754,569.5556253134106,248.72175246494265,176.26329251939742,280.44951749158054,25.950586537255614,113.1861571468426,79.62882945315084
2023-05-28 05:00:00,82.6178427389458,236.0069484867876,16.34596966347058,248.91370252475383,350.55911529986207,337.00829643145954,121.74306962111469,143.26007409429175,50.32139338541751,158.33190229724516,977.8106040268456,90.8286849461064,398.8030752891866,128.59146992861,139.08603129138447,488.53966923776255,239.63238180658584,21.47457342360121,571.2454562610448,247.05128711901048,166.47967568401015,280.26437455574,25.28461605643895,116.63394915994115,81.41515248656917
2023-05-28 06:00:00,109.65764844691952,242.6587336256385,21.55077327563351,265.43337202297994,391.4788399593786,393.5486158234828,121.8480557307785,144.35547827501193,56.71636498113448,212.5896620728564,216.2282652705061,101.50065775519136,477.67702157325033,151.67595635858788,117.0209793838642,488.5442470771426,255.03556946260755,20.02000369320215,568.9013763671196,243.0102241055218,157.1397881152826,266.26843605750884,23.987330217387864,116.15088021482867,86.14534512705234
2023-05-28 07:00:00,168.61683732028158,251.6196953736305,42.15164082844299,291.02561810391217,404.2266383874495,464.8557687265348,137.660578275746,141.64460606404614,61.45167946536806,294.15477457532666,217.5740311173974,126.76282526120718,543.6475128669131,148.86633697966076,105.55953017720064,488.5891075187759,293.27108258775144,19.81108879773792,565.4737040032427,269.7101335971417,160.23208954628643,263.08052399874464,24.10823969134976,128.70676483317783,96.10306314012024
2023-05-28 08:00:00,247.9713074815081,267.5906785313973,67.70605923465732,365.3613644554459,434.25408791244087,505.262511820932,187.1011160817014,143.10922637529612,89.87654209157743,373.0391639668419,749.1728947368421,190.8560940981539,555.0136037178665,156.60772047931272,104.71583331351596,454.79455975046073,333.38266607716724,20.101052716764062,579.1205097561692,391.0170474407624,168.9770869690426,251.7302927079282,25.73631248858965,131.0944905504417,114.74788797787934
2023-05-28 09:00:00,310.0554908360642,306.3111176091463,92.74912232741644,391.0968859794603,494.4455383082081,517.6905219036078,239.4479196604736,148.37138851472233,119.89713134861373,420.0558544826089,532.38,290.6334582219616,556.3193150812069,477.6389323430144,114.43526347373287,417.006369733713,358.2408081968304,20.39653732770462,598.9982480262597,549.8159095585142,198.26063696923345,249.7959471424187,27.696779035652487,166.13166352731233,174.00690368650663
2023-05-28 10:00:00,357.7320974511762,343.4355349023444,106.87005363404516,400.5752840771115,520.1873857665798,514.242467967293,289.2144901792497,147.0044438288842,139.23679928057072,452.6451312058391,532.38,349.2646265237768,678.0388415192631,492.3199933206183,168.4383732714515,375.43898135862,370.45625051498064,20.56647048486417,607.9187241887809,627.3205057065146,209.79792955547455,248.30518245017672,28.260178509105348,176.4831140937271,242.74068171460812
2023-05-28 11:00:00,398.6968176332587,351.86983387836625,114.501346547295,449.8251984758272,504.0179540071418,512.552366531844,333.2901362191869,149.65806423390353,160.52301493915795,476.11398824083057,532.38,399.962105720728,863.3259496160817,559.2261327140642,105.5893932548626,357.8291510469223,378.4872436025244,20.59348392874847,611.3195435132153,666.9698506581522,231.89060776621224,249.4756283678161,28.731279730514498,183.9453972944767,291.6110392241362
2023-05-28 12:00:00,410.2268158433222,365.8501541307194,115.33995230160546,452.2715958270491,507.1618632966905,520.6818423412328,375.993826779815,151.4680972152612,165.86740868066315,485.4069156820021,525.6634394904457,415.4722137931242,887.3536857098551,557.1724125883125,76.21368102033725,352.5328858285738,385.35905947591465,21.290324729220096,612.0632266697214,668.9721757367104,241.61327629341,251.3091803461236,29.76761650099269,187.77404946719136,346.80297298840577
2023-05-28 13:00:00,434.0803506306764,356.7075615602159,117.51980709583545,450.9775116626346,504.665218575298,515.5030641229723,407.9919956637456,145.4537906340892,170.61175173961848,467.4150926677782,422.2083582089553,440.6523098572316,867.1398176822652,560.8964917496756,66.19845448482582,324.62290417419405,387.2157478573316,21.588691176428743,610.6333548569493,666.2458525705099,235.36704951828105,253.0799338397617,30.4052223404705,186.83067427883023,306.04151887254426
2023-05-28 14:00:00,437.1134950805604,349.8238495823543,118.16165793640992,446.18188297712857,500.3514112917726,507.9034540813959,417.6747462976569,141.84795429961505,175.06166247780493,470.9010447409283,421.6575,452.35865655167737,843.0806663014504,572.8527458993151,82.39487067427963,335.14929437653325,388.5352741102496,21.36251529915932,609.7164545140635,564.7954950239833,250.59634863269255,255.88548354987523,30.9651984590598,180.2071905186045,308.2879341055483
2023-05-28 15:00:00,425.52746520508856,346.2387926406436,115.734486622614,441.2677342963624,482.83329673330513,482.6135047810311,420.3377503875455,136.137395378069,167.17842518344386,427.3114343763404,421.9611518324608,395.7551773892314,729.7990656300082,582.553560625189,130.34515626888677,356.9610046954064,387.2985911821938,20.268060690278293,601.6829962570667,620.03956043081,248.75446996815424,255.2018831883101,30.86484752771367,173.43332366362773,257.0589112573438
2023-05-28 16:00:00,381.2805793954615,302.1356748416351,109.44140950755394,403.1357193496298,449.1767004460001,464.32315584004886,409.1011882531717,128.4386572843994,145.5788894499053,384.1595315090928,365.2605803571428,294.7131445516584,674.4101593224098,591.440199829427,132.5201093554431,367.770937203118,382.73519216842783,21.64967951978748,586.3307835734886,636.8333587331284,233.96326772507717,259.1872333427368,30.43993672652171,144.2921048244579,261.6443181262429
2023-05-28 17:00:00,321.37380814013943,250.8715583877652,95.94003811391472,357.0748214481232,401.0106179085447,413.9228439708636,382.7071937651846,119.67666104871674,104.85560821384432,329.3184221121648,353.15667984189724,211.03500357457955,499.2852469962661,227.09465168184383,49.41889783198583,349.0454197330055,377.4187288521299,19.79564992251109,546.5496668762912,600.6898004882031,203.09325697492403,264.092757776792,31.465409069574047,130.1663535788996,117.09036211532576
2023-05-28 18:00:00,248.5468579452013,209.67575905185424,72.14109619532583,274.2183993607246,361.8213045419593,340.74329888323985,349.227272400521,113.36310825752084,85.3647414584009,250.2140340921614,348.80307692307684,128.5945668045338,464.9396631290856,80.84886816981376,44.442241891589234,337.4433414634146,375.2126721137228,18.592839543216183,504.4926126461791,506.4249661827825,165.30712984844166,258.6172483221929,28.707451920355677,115.9062430756662,90.67632760967236
2023-05-28 19:00:00,175.40897052133877,182.60399626775805,34.629132047722074,243.31728453284072,317.9770235756818,247.76453254025705,283.8946282307254,114.38484442811676,64.29726507624885,179.31909759279677,86.3315059026778,77.39393892888658,371.3520379116417,53.225439214188754,37.39019952409672,306.3870975056689,357.1449710627695,19.194931889542637,482.5764390643832,416.26181074578335,163.3043426613997,244.37980363061428,28.6828576642542,109.88290585040218,72.39196179843745
2023-05-28 20:00:00,126.67075580295972,178.635467659459,20.123654662083457,232.9917173277101,309.33984833668933,185.33770647009115,163.08657899465118,119.5758742975046,45.37584754441335,144.92243293356466,351.0059999999999,66.48885624299083,358.48794928567594,52.48159384836967,30.676695784487784,269.08289940828405,343.4944029273448,19.21037985059857,474.3456729144354,314.4331557285638,162.0867896109821,228.6154193089405,27.99965868562817,87.46011550582132,68.90567353436855
2023-05-28 21:00:00,105.63902924200195,186.15538260730565,14.597886370696088,227.87910103604096,293.3809495830798,161.39488645550276,89.98390437235521,120.64701001345846,42.73739111872143,144.13041309732122,350.9376923076923,68.93365642565254,361.4337871177032,52.991774544085565,32.178584863142035,272.88286077238706,345.2500172244634,19.031958457176696,478.0214870718068,224.1381571882836,154.0265445381418,219.18069081356583,28.087705952384685,87.58214727249249,68.4836292214463
2023-05-28 22:00:00,104.08251644558216,205.10184512929092,14.947396270154696,224.05960229141803,276.4692029576128,197.85508987562312,81.69423174005017,122.65388621743767,39.84428827225101,138.1851775210372,351.6693145161291,72.69518045525432,359.4369330060144,54.20197061299302,49.387081095037566,298.5762689804772,332.30055159186,18.883253464189814,497.76921699182645,181.90515925961475,167.7284453572019,227.4556367482269,29.191045237360058,106.6210682622278,69.17505524778876
2023-05-28 23:00:00,103.2085397320872,234.55104648251287,15.598090993546483,228.4324524627847,258.63823196753856,253.2751645681364,80.54602977915461,126.434421020299,40.24925524527729,137.8679831902128,349.54330645161286,76.79418415097017,360.71223086902313,77.38511421061293,74.96152945764838,369.7319843342037,329.6982086299128,18.908171123783244,518.7023616960511,270.51382431177694,178.13125048866888,245.3466759465037,29.85614301041495,117.2411718473222,72.88315134767757
2023-05-29 00:00:00,109.47062344718216,243.78218593471465,16.268819210748596,245.56471944351597,273.15227343232243,237.5118361321905,89.11515752771918,121.33853563799144,43.96200707121372,141.2316139462843,397.5020930232558,79.70986321623245,358.10920378464994,140.83305577823222,120.81051344499328,407.99361149455655,346.65697500966843,18.993351476860013,512.2495821980656,285.08737113202073,183.68086636008923,263.166118071024,30.966452409274527,109.99310468808646,83.4995220792873
2023-05-29 01:00:00,110.45520931912264,246.7694899470901,16.739634179212157,252.15875213819305,267.9735924564533,237.82924016783232,107.45068540604336,124.2867256139809,47.40626344550463,139.67813869157374,468.294364640884,85.45228437794277,358.0716420440663,135.25992586976318,139.03604023626752,460.5900687187332,369.7444589811832,19.558389304123548,512.809086380894,292.5329577722746,189.9762730741486,262.2428838981833,31.146772631534265,116.22546776640844,84.25200652549732
2023-05-29 02:00:00,110.68576815099898,247.08812717370867,17.22861121883142,255.95447449796103,272.11111483623387,240.5712262559918,115.67882510424982,124.29318999607682,51.25805372699698,136.2427752337127,532.38,93.77003695549143,354.22371175066434,167.46818266414985,145.0407372463781,489.6831680042164,367.6729622222253,19.89397537820259,511.44902461859925,451.9138905651768,188.45271097882005,273.89406612807187,30.74799170150717,105.64672310460578,86.27274382006401
2023-05-29 03:00:00,107.63470629853138,246.7129359054283,16.555736359556978,247.69977904594512,272.16657644080533,243.970420114794,129.75971161218882,124.40088252873883,57.36140356085794,137.26820332667634,532.38,103.00696073071396,356.78148206996184,129.49590914779526,135.97345569339186,489.4136550727381,366.44993953767874,19.093870531160714,509.7349031875111,454.8886238515661,187.6354036133788,285.05079819269514,30.21848364769053,105.45739254523797,86.020749492429
2023-05-29 04:00:00,109.00821073125418,247.27500391822755,17.030251850868076,246.34266787560276,279.62003083749977,268.7834470155092,139.48012295145196,128.95181591894678,67.2277454496822,139.54533105233318,532.38,98.13579945239296,374.6926047613243,129.28698865701188,126.98773889200672,488.8857498392231,362.2392380125,18.21753147907254,510.412145615392,419.9418935276293,193.42849748585704,286.38096274363227,29.310106346607668,117.043243631067,86.40298028157875
2023-05-29 05:00:00,118.88455599245027,239.8645426978282,16.5858377949015,248.23366559717317,311.8003547473564,260.4315984861564,138.18236620487843,125.38169390412634,66.51953054729627,153.4351110974184,532.38,91.58930819962222,318.53950446967264,111.69298866996068,100.79126845387002,489.0540301840173,354.1524567429996,17.262940585694025,516.5851039380462,317.9447976076108,207.58681860885227,281.3509145867777,24.94827366811209,116.90096363517536,84.74932499290989
2023-05-29 06:00:00,141.13062748553838,247.54685381741243,21.53145988986425,247.46506132468585,391.5704349153022,346.82783599115703,113.5902822783909,125.92226122098964,66.75054142518704,196.65243243573903,255.16225012737465,88.57622218959992,305.0619583339601,55.3843174671548,59.28899506311409,489.09793088113537,348.1448808377343,16.22613905157716,517.6962921961116,229.1298760178704,220.41918016570696,268.6877581779929,23.08734372878213,114.35942451351528,86.86628300292277
2023-05-29 07:00:00,171.9201686843602,276.8651312533829,38.55864494507561,281.1866750675473,412.2814315113705,434.875476350231,111.40390803047424,125.32746302285152,67.37955460084984,255.0930848627401,94.45211997273348,99.81953548205986,344.36947891260115,49.76480252910656,36.58295620368905,489.264117440282,367.0312582226444,16.40526742350053,534.238208053879,184.858169782767,206.38629711483028,239.1084643782943,21.486539474659928,127.40169770106132,95.38672332621104
2023-05-29 08:00:00,225.1746102788732,310.63839741064135,69.3245061100755,311.168775965084,465.58864516224514,482.9924184189746,150.14086551767116,130.17771507108102,86.56558256300458,308.505758996683,398.710985915493,125.65204872349474,372.9500831890516,78.07650315243414,25.914702052730192,489.3939790684674,385.5626744589616,17.210580980788443,567.0494816897789,141.88802579343368,211.33798781894976,223.5708196436116,19.449747130463617,144.8199482456687,108.28641612672682
2023-05-29 09:00:00,277.243892093282,328.5751558102017,94.00571119433812,350.70825616138774,518.5109031602573,510.228976035032,226.8380680448968,135.02604515457463,107.19153860986933,350.0057558054691,184.5491022964509,164.4262956273051,560.1935197288514,256.90495407195056,36.66268486326747,452.4542386846199,396.1461445858663,17.195243001444293,580.5559874902971,168.22199953696557,241.7337639424974,229.37068419509305,19.378568300470345,145.08031475433617,152.66768084632696
2023-05-29 10:00:00,329.8805907592645,338.98368665079914,106.8441159270486,407.8701088921313,560.3580422575769,519.7085907828256,293.3458623038261,139.79222388719916,124.87116665263588,366.9086756804346,118.75549277266754,209.57354638900225,585.6518973973251,723.779070141188,42.15275053142565,436.77909810193626,400.6977791310573,16.958500239658626,590.0003104372179,212.68112950660023,239.50197214661156,243.83391831393936,18.557812108777743,153.19032464969837,165.35665012121413
2023-05-29 11:00:00,380.1577049935514,364.6472332803579,112.68142008462404,445.5609157320177,569.1760479891419,512.1871146987854,329.0141662997386,139.71564392559048,137.75218027522294,368.7343768770002,130.08986238532108,241.3824668920494,697.4182916043219,679.9475357423432,25.55634512078657,420.947306501548,404.1904475012871,16.66614272588303,597.7161817044857,370.845758878434,248.35268667022868,246.39818278274709,19.819204288485388,159.2526901993654,250.4062258792329
2023-05-29 12:00:00,413.937748367879,361.6977245970439,115.71321212616552,452.64019031117095,569.7127196971477,505.93965341136106,355.6288688046402,139.69638270663162,128.85961618969492,376.3148455033967,207.0281707317073,279.63911882457137,739.5391761164179,664.8944977929598,14.941412149114877,426.9718743552877,406.9174446682924,16.65240261184922,594.1967926319974,383.6279209372331,246.2991054251871,247.48922993862308,21.8619206041221,170.99228578095563,320.9727344068754
2023-05-29 13:00:00,432.7605660336292,353.0455369877245,119.81215134555302,452.2235938990112,554.764551452038,516.9510224565263,360.2481989924447,139.65646121210972,140.29554107393682,407.7937588090755,421.6575,279.4920349185934,746.089334243499,355.38949874661915,12.443135907442104,427.5766167664671,407.270405839316,17.15835803174138,589.9980044582446,414.4153028541831,256.454475337005,254.26655327255827,24.050561009072027,181.8609044830548,305.3223453145798
2023-05-29 14:00:00,430.4324152860317,343.2127647063412,119.17121114020972,448.0257809642758,549.8864116130535,511.7635919547163,370.6331366767442,138.18381853823573,145.52603253317812,384.0072971890684,448.6526732673267,258.27835584937145,738.3811840303114,205.42923397313425,12.724410365420646,409.38632773061295,407.0280226535584,17.42458912586599,587.0169341016806,450.3459877907637,249.7135055598857,266.16911865806543,25.62439415672323,177.8606297348689,248.81165744780787
2023-05-29 15:00:00,406.9102634894396,338.5156786200603,115.63825795819314,414.3660778818211,539.549838215319,498.4794277486484,378.5861804110695,132.48807894729876,147.99830777240854,362.6925883810508,764.8229310344827,233.64227982296575,733.0997572778201,510.64711431314834,30.987159101313157,397.86575533966544,405.7191142198295,17.844745555121833,582.1699723132404,397.2850223228512,217.3493486344441,270.9726584409902,26.02182791675126,151.2515813459686,245.1656114782628
2023-05-29 16:00:00,325.62018196548803,299.1544534523046,109.78342255594175,339.2287626351925,473.38159616451645,462.9998817663497,370.1005760689304,127.87225604482484,135.98357723501562,332.4849274799168,761.5055999999998,196.25037650426972,597.4922716205253,182.1123094257116,32.79880719121408,403.952647887324,401.4928719035861,18.16393102965988,576.9621721017506,450.1454493784639,200.19740234305632,271.71899627103943,26.126352492827586,146.99867323068423,120.56537974110456
2023-05-29 17:00:00,270.33475122377865,250.7413583120173,94.67778671580548,316.0004542031516,409.57797549036616,407.87225299019207,346.9074971127141,126.2912648880078,112.22253714852243,303.5675640470429,576.9698684210526,162.6476822215023,334.469994695877,71.73366260775761,29.507119691473683,408.2486627906977,396.369555274473,18.79730446728618,563.5863480442102,361.5672591023588,173.62649355308685,278.21796976524007,24.877809375528404,137.14923702234222,98.49655330585104
2023-05-29 18:00:00,216.7344075328505,223.6392932407776,72.21557512106416,276.40762195677115,342.0727557736591,280.09787372730653,315.5546163985539,120.86162995095395,85.1940711429374,240.88510580063604,75.03010879419763,119.1736588914793,381.9066771794649,73.0452137000738,20.318820730841296,389.2652354570637,394.73403641253344,18.45221036183344,541.3682144782869,386.2502580506184,162.1537414849025,259.06379287461857,23.40801425159392,134.71697828766298,80.69541150223692
2023-05-29 19:00:00,178.21780964835443,186.90167584854663,34.032816606857054,263.8863918276604,305.91297126839413,201.81555327359175,242.56178643667968,114.68574989357867,56.431130108342735,185.70217940615515,209.67759036144577,85.72456602526185,225.48234281471085,58.629585805307485,15.835373647641154,364.0751424462731,377.1175069669268,17.51008574730094,516.9040740874549,347.779566957668,155.31688307668833,253.5508598587366,23.24028327927818,147.67463988991932,70.41454949599198
2023-05-29 20:00:00,136.42407939567522,172.080309304742,18.49124664379343,255.27295925628923,288.7266646061019,170.19541318678284,154.69998566394193,110.80946229752648,45.89800864371103,159.0272743414608,245.60379603399437,70.8560612193109,217.42070109331183,46.95712946679178,21.108990595451537,349.7655431604825,356.9963498503104,16.924550330496068,511.074166067646,160.43042645122395,163.44089406538424,239.0477165734527,23.85768633924957,141.51854986706792,67.76310999122148
2023-05-29 21:00:00,106.54097871006806,191.79066241909177,14.387861010084723,254.79950317842471,273.4075340043426,172.297104818402,92.25401798982304,106.66493998289296,43.41811285856279,156.90103525399206,323.5078846153846,72.84033028544825,241.4676131140088,50.27433887134797,13.212939687172852,324.674091844546,352.0254532970173,16.000331580447533,520.9906129558233,106.58651760901908,165.82883939879122,242.07245113911816,24.524697456772124,144.06200317357704,67.57867156128107
2023-05-29 22:00:00,105.0652106097267,201.4039591167468,14.13765346763864,263.07511239926265,257.7781021845864,195.76208265931044,79.17643910263843,102.33879478201273,39.46288792145005,142.63015295416804,412.666231884058,77.64628333488872,262.60637106245974,60.23745799832026,13.93371137902266,297.0517319587629,346.85620591235283,16.59837503658548,541.7182718034776,108.95214337884838,174.60509194168816,250.44578969480392,25.76001053798508,134.2117582189239,70.5242948469276
2023-05-29 23:00:00,104.546574060668,222.0030718394712,14.571054301891197,269.2646127653007,258.2681698570338,229.59003349541044,80.46824507844836,102.7626776871252,39.03942932004935,139.44477936716234,320.64968503937,81.32239330646513,350.21851736723755,68.04478819152799,10.12885239242878,336.344014084507,345.4088944665079,17.54865969759701,550.6007704021364,139.06976706594537,185.24071056155515,260.8186484747377,26.910226550434206,117.557002945118,77.40721841924396
2023-05-30 00:00:00,105.94508340516587,237.6690919552793,15.755071282642854,270.91439998765946,263.19524664470623,226.4007903014063,90.10559362389874,99.41842847816008,39.93413619763962,135.39341656155025,799.8366666666667,88.96130013168795,355.5153562355346,199.8556831792968,5.13,422.6162537764351,347.5359518180888,18.17482004725989,549.5788064838297,150.04814773992203,183.3789417652605,275.72947821384224,26.38166754707179,109.76568899022952,81.66364418229612
